image,width_multiple,min_size,dice,cldice,betti0_err,betti1_err
test_134.png,5.21,188,0.82305,0.91967,2,2
test_134.png,10.42,375,0.82404,0.92128,1,2
test_135.png,0.0,0,0.86635,0.94337,11,11
test_135.png,0.21,8,0.86645,0.94457,6,11
test_135.png,0.52,19,0.86645,0.94457,6,11
test_135.png,1.04,37,0.86688,0.94689,3,11
test_135.png,2.08,75,0.86745,0.94784,1,11
test_135.png,5.21,188,0.86745,0.94784,1,11
test_135.png,10.42,375,0.86772,0.94614,0,11
test_136.png,0.0,0,0.4017,0.47915,80,51
test_136.png,0.21,8,0.40179,0.48075,34,51
test_136.png,0.52,19,0.40165,0.48094,25,51
test_136.png,1.04,37,0.40171,0.48194,20,51
test_136.png,2.08,75,0.40261,0.48419,14,51
test_136.png,5.21,188,0.4042,0.48728,9,51
test_136.png,10.42,375,0.40494,0.48894,8,51
test_137.png,0.0,0,0.70917,0.9172,13,50
test_137.png,0.21,8,0.70923,0.91776,1,50
test_137.png,0.52,19,0.70929,0.91798,1,50
test_137.png,1.04,37,0.7092,0.91762,2,50
test_137.png,2.08,75,0.7092,0.91762,2,50
test_137.png,5.21,188,0.7092,0.91762,2,50
test_137.png,10.42,375,0.7092,0.91762,2,50
test_138.png,0.0,0,0.9026,0.9881,1,136
test_138.png,0.21,8,0.9026,0.9881,1,136
test_138.png,0.52,19,0.90265,0.98818,0,136
test_138.png,1.04,37,0.90265,0.98818,0,136
test_138.png,2.08,75,0.90265,0.98818,0,136
test_138.png,5.21,188,0.90251,0.98737,1,136
test_138.png,10.42,375,0.90251,0.98737,1,136
test_139.png,0.0,0,0.52518,0.50063,82,35
test_139.png,0.21,8,0.52527,0.50229,55,35
test_139.png,0.52,19,0.52576,0.50434,44,35
test_139.png,1.04,37,0.52646,0.50596,38,35
test_139.png,2.08,75,0.52806,0.50969,26,35
test_139.png,5.21,188,0.53208,0.51653,17,35
test_139.png,10.42,375,0.53714,0.52299,11,35
test_140.png,0.0,0,0.85116,0.9189,23,44
test_140.png,0.21,8,0.85115,0.91963,10,44
test_140.png,0.52,19,0.85114,0.91995,6,44
test_140.png,1.04,37,0.85123,0.91999,4,44
test_140.png,2.08,75,0.85189,0.92211,2,44
test_140.png,5.21,188,0.85217,0.92235,1,44
test_140.png,10.42,375,0.85217,0.92235,1,44
test_141.png,0.0,0,0.89167,0.9831,4,196
test_141.png,0.21,8,0.89174,0.98387,1,196
test_141.png,0.52,19,0.89174,0.98387,1,196
test_141.png,1.04,37,0.89174,0.98387,1,196
test_141.png,2.08,75,0.89213,0.98551,0,196
test_141.png,5.21,188,0.89213,0.98551,0,196
test_141.png,10.42,375,0.89213,0.98551,0,196
test_142.png,0.0,0,0.69202,0.77329,46,30
test_142.png,0.21,8,0.69225,0.77561,27,30
test_142.png,0.52,19,0.69261,0.7771,21,30
test_142.png,1.04,37,0.69333,0.7791,15,30
test_142.png,2.08,75,0.6942,0.78158,11,30
test_142.png,5.21,188,0.69707,0.78687,4,30
test_142.png,10.42,375,0.6992,0.79255,2,29
test_143.png,0.0,0,0.88454,0.97816,7,2
test_143.png,0.21,8,0.88455,0.97833,6,2
test_143.png,0.52,19,0.88453,0.97849,4,2
test_143.png,1.04,37,0.88453,0.97849,4,2
test_143.png,2.08,75,0.88479,0.97883,3,2
test_143.png,5.21,188,0.88414,0.97718,2,2
test_143.png,10.42,375,0.88283,0.97562,1,2
test_144.png,0.0,0,0.63798,0.65193,67,71
test_144.png,0.21,8,0.63807,0.65264,53,71
