image,width_multiple,min_size,dice,cldice,betti0_err,betti1_err
test_134.png,10.42,375,0.89425,0.91592,0,27
test_135.png,0.0,0,0.84995,0.89914,47,31
test_135.png,0.21,8,0.85008,0.90126,16,31
test_135.png,0.52,19,0.85001,0.90119,12,31
test_135.png,1.04,37,0.85029,0.90197,10,30
test_135.png,2.08,75,0.85022,0.90332,7,30
test_135.png,5.21,188,0.85111,0.90595,5,30
test_135.png,10.42,375,0.84948,0.90301,4,30
test_136.png,0.0,0,0.4623,0.54111,142,12
test_136.png,0.21,8,0.4629,0.54622,68,12
test_136.png,0.52,19,0.46359,0.55129,41,12
test_136.png,1.04,37,0.46312,0.55304,26,11
test_136.png,2.08,75,0.46396,0.55612,19,11
test_136.png,5.21,188,0.46416,0.56022,14,10
test_136.png,10.42,375,0.46121,0.55614,13,10
test_137.png,0.0,0,0.66947,0.71027,222,10
test_137.png,0.21,8,0.66989,0.71428,83,10
test_137.png,0.52,19,0.67028,0.71604,65,10
test_137.png,1.04,37,0.67017,0.71601,57,9
test_137.png,2.08,75,0.66866,0.71468,45,8
test_137.png,5.21,188,0.66288,0.70821,34,7
test_137.png,10.42,375,0.648,0.69298,19,5
test_138.png,0.0,0,0.93546,0.9897,2,3
test_138.png,0.21,8,0.93549,0.99005,0,3
test_138.png,0.52,19,0.93549,0.99005,0,3
test_138.png,1.04,37,0.93549,0.99005,0,3
test_138.png,2.08,75,0.93549,0.99005,0,3
test_138.png,5.21,188,0.93534,0.98955,1,3
test_138.png,10.42,375,0.93534,0.98955,1,3
test_139.png,0.0,0,0.52409,0.49622,208,58
test_139.png,0.21,8,0.52375,0.49856,121,58
test_139.png,0.52,19,0.5244,0.50194,88,58
test_139.png,1.04,37,0.52637,0.50799,63,57
test_139.png,2.08,75,0.52331,0.50925,42,56
test_139.png,5.21,188,0.51831,0.51182,28,51
test_139.png,10.42,375,0.51656,0.51041,16,47
test_140.png,0.0,0,0.81239,0.89748,62,29
test_140.png,0.21,8,0.81219,0.89943,22,29
