run,config,seed,epoch,image,dice,cldice,betti0_err,erl,skel_px
A_dice_s1,A_dice,1,20,08,0.79689,0.78779,90.0,880.451,8585
A_dice_s1,A_dice,1,20,09,0.80674,0.80628,81.0,1241.631,8726
A_dice_s1,A_dice,1,20,10,0.80888,0.79036,71.0,3012.934,9137
A_dice_s1,A_dice,1,20,11,0.80977,0.78919,80.0,3630.03,10456
A_dice_s1,A_dice,1,20,12,0.824,0.84597,71.0,1934.639,8712
A_dice_s1,A_dice,1,20,13,0.81798,0.80317,94.0,1604.837,10186
A_dice_s1,A_dice,1,20,14,0.81825,0.83044,88.0,3771.63,8358
A_dice_s1,A_dice,1,20,15,0.79957,0.82966,100.0,3625.974,7651
A_dice_s1,A_dice,1,20,16,0.83799,0.87833,79.0,2435.423,8812
A_dice_s1,A_dice,1,20,17,0.82037,0.84556,91.0,987.581,7984
A_dice_s1,A_dice,1,20,18,0.8204,0.87769,65.0,3637.279,7659
A_dice_s1,A_dice,1,20,19,0.85066,0.88495,65.0,5105.289,8476
A_dice_s1,A_dice,1,20,20,0.81074,0.85181,90.0,1172.783,7373
A_dice_s1,A_dice,1,30,01,0.82599,0.86135,78.0,4443.5,9312
A_dice_s1,A_dice,1,30,02,0.85031,0.85382,98.0,2752.138,9289
A_dice_s1,A_dice,1,30,03,0.79152,0.77803,81.0,743.227,9221
A_dice_s1,A_dice,1,30,04,0.82535,0.79967,48.0,2772.768,8926
A_dice_s1,A_dice,1,30,05,0.8096,0.78923,85.0,2155.606,9586
A_dice_s1,A_dice,1,30,06,0.79432,0.77523,102.0,1275.088,9989
A_dice_s1,A_dice,1,30,07,0.81178,0.80017,83.0,2833.976,8968
A_dice_s1,A_dice,1,30,08,0.79662,0.78775,90.0,1012.963,8585
A_dice_s1,A_dice,1,30,09,0.79349,0.79448,77.0,1086.899,8726
A_dice_s1,A_dice,1,30,10,0.8082,0.79032,75.0,1334.322,9137
A_dice_s1,A_dice,1,30,11,0.80913,0.78647,96.0,3091.219,10456
A_dice_s1,A_dice,1,30,12,0.81572,0.83684,82.0,1548.479,8712
A_dice_s1,A_dice,1,30,13,0.8173,0.80036,106.0,1763.173,10186
A_dice_s1,A_dice,1,30,14,0.81941,0.82918,97.0,3529.55,8358
A_dice_s1,A_dice,1,30,15,0.79508,0.82809,100.0,3326.91,7651
A_dice_s1,A_dice,1,30,16,0.8366,0.87462,82.0,2177.735,8812
A_dice_s1,A_dice,1,30,17,0.81467,0.83841,85.0,1060.348,7984
A_dice_s1,A_dice,1,30,18,0.81675,0.87052,77.0,1760.353,7659
A_dice_s1,A_dice,1,30,19,0.85269,0.8773,84.0,4234.02,8476
A_dice_s1,A_dice,1,30,20,0.80679,0.84293,98.0,1154.431,7373
A_dice_s1,A_dice,1,40,01,0.8271,0.86648,64.0,4379.758,9312
A_dice_s1,A_dice,1,40,02,0.85076,0.85637,79.0,4915.132,9289
A_dice_s1,A_dice,1,40,03,0.79849,0.78572,84.0,771.329,9221
A_dice_s1,A_dice,1,40,04,0.82792,0.79957,52.0,2995.245,8926
A_dice_s1,A_dice,1,40,05,0.81237,0.78964,72.0,2854.98,9586
A_dice_s1,A_dice,1,40,06,0.80428,0.78116,96.0,2631.941,9989
A_dice_s1,A_dice,1,40,07,0.81393,0.80496,94.0,2848.688,8968
A_dice_s1,A_dice,1,40,08,0.79799,0.78649,99.0,840.021,8585
A_dice_s1,A_dice,1,40,09,0.80741,0.80515,75.0,1145.143,8726
A_dice_s1,A_dice,1,40,10,0.81055,0.79318,83.0,2775.802,9137
A_dice_s1,A_dice,1,40,11,0.8098,0.7887,79.0,3325.535,10456
