dataset,width,run,seed,image,source,along,across,erl,dice,fg
HRF,4.0,K_focal_aug_s1,1,11_dr,oracle,1.5,1.0,0.33899,0.46549,530983
HRF,4.0,K_focal_aug_s1,1,11_dr,oracle,2.0,0.0,0.20359,0.65003,322541
HRF,4.0,K_focal_aug_s1,1,11_dr,oracle,2.0,0.25,0.25626,0.60811,362810
HRF,4.0,K_focal_aug_s1,1,11_dr,oracle,2.0,0.5,0.35754,0.5491,424259
HRF,4.0,K_focal_aug_s1,1,11_dr,oracle,2.0,1.0,0.36434,0.45603,550575
HRF,4.0,K_focal_aug_s1,1,11_g,raw,0.0,0.0,0.06036,0.74166,197371
HRF,4.0,K_focal_aug_s1,1,11_g,isotropic,0.25,0.25,0.14295,0.6659,262296
HRF,4.0,K_focal_aug_s1,1,11_g,isotropic,0.5,0.5,0.25271,0.5888,325224
HRF,4.0,K_focal_aug_s1,1,11_g,isotropic,0.75,0.75,0.26759,0.51798,397515
HRF,4.0,K_focal_aug_s1,1,11_g,isotropic,1.0,1.0,0.27228,0.46973,459382
HRF,4.0,K_focal_aug_s1,1,11_g,isotropic,1.5,1.5,0.2891,0.38878,599278
HRF,4.0,K_focal_aug_s1,1,11_g,oracle,0.0,0.25,0.06036,0.74166,197371
HRF,4.0,K_focal_aug_s1,1,11_g,oracle,0.0,0.5,0.0852,0.66729,253961
HRF,4.0,K_focal_aug_s1,1,11_g,oracle,0.0,1.0,0.21861,0.5273,379306
HRF,4.0,K_focal_aug_s1,1,11_g,oracle,0.5,0.0,0.07143,0.73089,210869
HRF,4.0,K_focal_aug_s1,1,11_g,oracle,0.5,0.25,0.14773,0.66578,263137
HRF,4.0,K_focal_aug_s1,1,11_g,oracle,0.5,0.5,0.25218,0.59407,320612
HRF,4.0,K_focal_aug_s1,1,11_g,oracle,0.5,1.0,0.26015,0.49094,425975
HRF,4.0,K_focal_aug_s1,1,11_g,oracle,1.0,0.0,0.10521,0.70257,240180
HRF,4.0,K_focal_aug_s1,1,11_g,oracle,1.0,0.25,0.1656,0.65704,275332
HRF,4.0,K_focal_aug_s1,1,11_g,oracle,1.0,0.5,0.26457,0.58216,335649
HRF,4.0,K_focal_aug_s1,1,11_g,oracle,1.0,1.0,0.27223,0.47131,457122
HRF,4.0,K_focal_aug_s1,1,11_g,oracle,1.5,0.0,0.13914,0.68696,255094
HRF,4.0,K_focal_aug_s1,1,11_g,oracle,1.5,0.25,0.20523,0.63665,294373
HRF,4.0,K_focal_aug_s1,1,11_g,oracle,1.5,0.5,0.27637,0.57084,350832
HRF,4.0,K_focal_aug_s1,1,11_g,oracle,1.5,1.0,0.28388,0.46344,473292
HRF,4.0,K_focal_aug_s1,1,11_g,oracle,2.0,0.0,0.20171,0.65069,285347
HRF,4.0,K_focal_aug_s1,1,11_g,oracle,2.0,0.25,0.2849,0.60914,320165
HRF,4.0,K_focal_aug_s1,1,11_g,oracle,2.0,0.5,0.29189,0.54897,375803
HRF,4.0,K_focal_aug_s1,1,11_g,oracle,2.0,1.0,0.29581,0.45528,490260
HRF,4.0,K_focal_aug_s1,1,11_h,raw,0.0,0.0,0.10853,0.82003,203596
HRF,4.0,K_focal_aug_s1,1,11_h,isotropic,0.25,0.25,0.2293,0.75281,268100
HRF,4.0,K_focal_aug_s1,1,11_h,isotropic,0.5,0.5,0.25613,0.67527,330748
HRF,4.0,K_focal_aug_s1,1,11_h,isotropic,0.75,0.75,0.5516,0.60044,402450
HRF,4.0,K_focal_aug_s1,1,11_h,isotropic,1.0,1.0,0.55841,0.54776,464276
HRF,4.0,K_focal_aug_s1,1,11_h,isotropic,1.5,1.5,0.62088,0.45759,602825
HRF,4.0,K_focal_aug_s1,1,11_h,oracle,0.0,0.25,0.10853,0.82003,203596
HRF,4.0,K_focal_aug_s1,1,11_h,oracle,0.0,0.5,0.16123,0.75389,260095
HRF,4.0,K_focal_aug_s1,1,11_h,oracle,0.0,1.0,0.24923,0.61521,380184
HRF,4.0,K_focal_aug_s1,1,11_h,oracle,0.5,0.0,0.11691,0.80757,219670
HRF,4.0,K_focal_aug_s1,1,11_h,oracle,0.5,0.25,0.22968,0.75204,269365
HRF,4.0,K_focal_aug_s1,1,11_h,oracle,0.5,0.5,0.25582,0.68011,326479
HRF,4.0,K_focal_aug_s1,1,11_h,oracle,0.5,1.0,0.54209,0.57636,425412
HRF,4.0,K_focal_aug_s1,1,11_h,oracle,1.0,0.0,0.16143,0.77624,252390
HRF,4.0,K_focal_aug_s1,1,11_h,oracle,1.0,0.25,0.24248,0.73388,287686
HRF,4.0,K_focal_aug_s1,1,11_h,oracle,1.0,0.5,0.51744,0.66242,345526
HRF,4.0,K_focal_aug_s1,1,11_h,oracle,1.0,1.0,0.55822,0.54933,462236
HRF,4.0,K_focal_aug_s1,1,11_h,oracle,1.5,0.0,0.18107,0.76148,267937
HRF,4.0,K_focal_aug_s1,1,11_h,oracle,1.5,0.25,0.54939,0.70613,312045
HRF,4.0,K_focal_aug_s1,1,11_h,oracle,1.5,0.5,0.57568,0.64406,366099
HRF,4.0,K_focal_aug_s1,1,11_h,oracle,1.5,1.0,0.59786,0.53659,482909
HRF,4.0,K_focal_aug_s1,1,11_h,oracle,2.0,0.0,0.22053,0.72033,302218
HRF,4.0,K_focal_aug_s1,1,11_h,oracle,2.0,0.25,0.58162,0.6723,343177
HRF,4.0,K_focal_aug_s1,1,11_h,oracle,2.0,0.5,0.60257,0.61561,396268
HRF,4.0,K_focal_aug_s1,1,11_h,oracle,2.0,1.0,0.64952,0.52251,505396
HRF,4.0,K_focal_aug_s1,1,12_dr,raw,0.0,0.0,0.02142,0.65567,167359
HRF,4.0,K_focal_aug_s1,1,12_dr,isotropic,0.25,0.25,0.07007,0.59662,226301
HRF,4.0,K_focal_aug_s1,1,12_dr,isotropic,0.5,0.5,0.17483,0.53081,283654
HRF,4.0,K_focal_aug_s1,1,12_dr,isotropic,0.75,0.75,0.22838,0.46828,350485
HRF,4.0,K_focal_aug_s1,1,12_dr,isotropic,1.0,1.0,0.24654,0.42525,408716
HRF,4.0,K_focal_aug_s1,1,12_dr,isotropic,1.5,1.5,0.30207,0.35273,541411
HRF,4.0,K_focal_aug_s1,1,12_dr,oracle,0.0,0.25,0.02142,0.65567,167359
HRF,4.0,K_focal_aug_s1,1,12_dr,oracle,0.0,0.5,0.02561,0.59684,218204
HRF,4.0,K_focal_aug_s1,1,12_dr,oracle,0.0,1.0,0.16345,0.47767,328098
HRF,4.0,K_focal_aug_s1,1,12_dr,oracle,0.5,0.0,0.02417,0.64611,181500
HRF,4.0,K_focal_aug_s1,1,12_dr,oracle,0.5,0.25,0.07465,0.59666,227384
HRF,4.0,K_focal_aug_s1,1,12_dr,oracle,0.5,0.5,0.17125,0.53428,280233
HRF,4.0,K_focal_aug_s1,1,12_dr,oracle,0.5,1.0,0.19183,0.44611,372042
HRF,4.0,K_focal_aug_s1,1,12_dr,oracle,1.0,0.0,0.04688,0.62128,211565
HRF,4.0,K_focal_aug_s1,1,12_dr,oracle,1.0,0.25,0.08021,0.58593,243750
HRF,4.0,K_focal_aug_s1,1,12_dr,oracle,1.0,0.5,0.20809,0.52262,297605
HRF,4.0,K_focal_aug_s1,1,12_dr,oracle,1.0,1.0,0.24641,0.42628,407058
HRF,4.0,K_focal_aug_s1,1,12_dr,oracle,1.5,0.0,0.05175,0.61117,226376
HRF,4.0,K_focal_aug_s1,1,12_dr,oracle,1.5,0.25,0.09429,0.56483,265889
HRF,4.0,K_focal_aug_s1,1,12_dr,oracle,1.5,0.5,0.24716,0.5109,316646
HRF,4.0,K_focal_aug_s1,1,12_dr,oracle,1.5,1.0,0.26452,0.41799,427390
HRF,4.0,K_focal_aug_s1,1,12_dr,oracle,2.0,0.0,0.09818,0.58196,256275
HRF,4.0,K_focal_aug_s1,1,12_dr,oracle,2.0,0.25,0.14693,0.54121,293239
HRF,4.0,K_focal_aug_s1,1,12_dr,oracle,2.0,0.5,0.26162,0.49085,343876
HRF,4.0,K_focal_aug_s1,1,12_dr,oracle,2.0,1.0,0.30299,0.40887,449410
HRF,4.0,K_focal_aug_s1,1,12_g,raw,0.0,0.0,0.02845,0.72714,210486
HRF,4.0,K_focal_aug_s1,1,12_g,isotropic,0.25,0.25,0.17278,0.64943,280271
HRF,4.0,K_focal_aug_s1,1,12_g,isotropic,0.5,0.5,0.21603,0.57448,348446
HRF,4.0,K_focal_aug_s1,1,12_g,isotropic,0.75,0.75,0.22892,0.50638,425900
HRF,4.0,K_focal_aug_s1,1,12_g,isotropic,1.0,1.0,0.2353,0.45911,493069
HRF,4.0,K_focal_aug_s1,1,12_g,isotropic,1.5,1.5,0.24973,0.38082,642821
HRF,4.0,K_focal_aug_s1,1,12_g,oracle,0.0,0.25,0.02845,0.72714,210486
HRF,4.0,K_focal_aug_s1,1,12_g,oracle,0.0,0.5,0.09002,0.65142,271492
HRF,4.0,K_focal_aug_s1,1,12_g,oracle,0.0,1.0,0.20728,0.51467,406225
HRF,4.0,K_focal_aug_s1,1,12_g,oracle,0.5,0.0,0.06071,0.71573,224816
HRF,4.0,K_focal_aug_s1,1,12_g,oracle,0.5,0.25,0.1739,0.64944,281215
HRF,4.0,K_focal_aug_s1,1,12_g,oracle,0.5,0.5,0.21548,0.57892,343765
HRF,4.0,K_focal_aug_s1,1,12_g,oracle,0.5,1.0,0.22348,0.48144,454482
HRF,4.0,K_focal_aug_s1,1,12_g,oracle,1.0,0.0,0.13805,0.68737,255929
HRF,4.0,K_focal_aug_s1,1,12_g,oracle,1.0,0.25,0.20513,0.64135,294197
HRF,4.0,K_focal_aug_s1,1,12_g,oracle,1.0,0.5,0.22686,0.56858,359443
HRF,4.0,K_focal_aug_s1,1,12_g,oracle,1.0,1.0,0.23523,0.46051,490841
HRF,4.0,K_focal_aug_s1,1,12_g,oracle,1.5,0.0,0.16601,0.67197,271816
HRF,4.0,K_focal_aug_s1,1,12_g,oracle,1.5,0.25,0.2296,0.62209,314443
HRF,4.0,K_focal_aug_s1,1,12_g,oracle,1.5,0.5,0.23556,0.55803,375959
HRF,4.0,K_focal_aug_s1,1,12_g,oracle,1.5,1.0,0.24312,0.45327,508389
HRF,4.0,K_focal_aug_s1,1,12_g,oracle,2.0,0.0,0.19257,0.63551,305412
HRF,4.0,K_focal_aug_s1,1,12_g,oracle,2.0,0.25,0.24109,0.59458,343520
HRF,4.0,K_focal_aug_s1,1,12_g,oracle,2.0,0.5,0.24794,0.53678,403232
HRF,4.0,K_focal_aug_s1,1,12_g,oracle,2.0,1.0,0.25641,0.44523,527140
HRF,4.0,K_focal_aug_s1,1,12_h,raw,0.0,0.0,0.05801,0.83364,225573
HRF,4.0,K_focal_aug_s1,1,12_h,isotropic,0.25,0.25,0.1652,0.77226,295081
HRF,4.0,K_focal_aug_s1,1,12_h,isotropic,0.5,0.5,0.23909,0.69695,361869
HRF,4.0,K_focal_aug_s1,1,12_h,isotropic,0.75,0.75,0.25061,0.62286,437685
HRF,4.0,K_focal_aug_s1,1,12_h,isotropic,1.0,1.0,0.25706,0.57004,502936
HRF,4.0,K_focal_aug_s1,1,12_h,isotropic,1.5,1.5,0.37779,0.47944,648562
HRF,4.0,K_focal_aug_s1,1,12_h,oracle,0.0,0.25,0.05801,0.83364,225573
HRF,4.0,K_focal_aug_s1,1,12_h,oracle,0.0,0.5,0.12965,0.77413,285599
HRF,4.0,K_focal_aug_s1,1,12_h,oracle,0.0,1.0,0.22781,0.63801,414043
HRF,4.0,K_focal_aug_s1,1,12_h,oracle,0.5,0.0,0.09397,0.82293,242704
HRF,4.0,K_focal_aug_s1,1,12_h,oracle,0.5,0.25,0.16567,0.77144,296413
HRF,4.0,K_focal_aug_s1,1,12_h,oracle,0.5,0.5,0.23811,0.70142,357460
HRF,4.0,K_focal_aug_s1,1,12_h,oracle,0.5,1.0,0.24212,0.59869,462390
HRF,4.0,K_focal_aug_s1,1,12_h,oracle,1.0,0.0,0.1265,0.79321,277985
HRF,4.0,K_focal_aug_s1,1,12_h,oracle,1.0,0.25,0.21616,0.75422,315648
HRF,4.0,K_focal_aug_s1,1,12_h,oracle,1.0,0.5,0.25123,0.6845,377252
HRF,4.0,K_focal_aug_s1,1,12_h,oracle,1.0,1.0,0.25572,0.57143,500960
HRF,4.0,K_focal_aug_s1,1,12_h,oracle,1.5,0.0,0.16743,0.77954,294510
HRF,4.0,K_focal_aug_s1,1,12_h,oracle,1.5,0.25,0.24966,0.72756,341424
HRF,4.0,K_focal_aug_s1,1,12_h,oracle,1.5,0.5,0.25816,0.66632,399077
HRF,4.0,K_focal_aug_s1,1,12_h,oracle,1.5,1.0,0.32739,0.55908,522274
HRF,4.0,K_focal_aug_s1,1,12_h,oracle,2.0,0.0,0.19855,0.74033,331030
HRF,4.0,K_focal_aug_s1,1,12_h,oracle,2.0,0.25,0.26122,0.69399,374608
HRF,4.0,K_focal_aug_s1,1,12_h,oracle,2.0,0.5,0.27313,0.63827,430832
HRF,4.0,K_focal_aug_s1,1,12_h,oracle,2.0,1.0,0.34036,0.54496,546187
HRF,4.0,K_focal_aug_s1,1,13_dr,raw,0.0,0.0,0.00848,0.6983,171603
HRF,4.0,K_focal_aug_s1,1,13_dr,isotropic,0.25,0.25,0.03975,0.63778,230798
HRF,4.0,K_focal_aug_s1,1,13_dr,isotropic,0.5,0.5,0.14765,0.56865,287352
HRF,4.0,K_focal_aug_s1,1,13_dr,isotropic,0.75,0.75,0.20207,0.50202,352709
HRF,4.0,K_focal_aug_s1,1,13_dr,isotropic,1.0,1.0,0.21235,0.45531,409709
HRF,4.0,K_focal_aug_s1,1,13_dr,isotropic,1.5,1.5,0.24041,0.37644,539312
HRF,4.0,K_focal_aug_s1,1,13_dr,oracle,0.0,0.25,0.00848,0.6983,171603
HRF,4.0,K_focal_aug_s1,1,13_dr,oracle,0.0,0.5,0.01961,0.6367,222883
HRF,4.0,K_focal_aug_s1,1,13_dr,oracle,0.0,1.0,0.16677,0.51161,332352
HRF,4.0,K_focal_aug_s1,1,13_dr,oracle,0.5,0.0,0.01241,0.68924,185498
HRF,4.0,K_focal_aug_s1,1,13_dr,oracle,0.5,0.25,0.04063,0.63794,231755
HRF,4.0,K_focal_aug_s1,1,13_dr,oracle,0.5,0.5,0.11385,0.57316,283405
HRF,4.0,K_focal_aug_s1,1,13_dr,oracle,0.5,1.0,0.19911,0.47797,374812
HRF,4.0,K_focal_aug_s1,1,13_dr,oracle,1.0,0.0,0.02766,0.66528,214563
HRF,4.0,K_focal_aug_s1,1,13_dr,oracle,1.0,0.25,0.04666,0.62812,246420
HRF,4.0,K_focal_aug_s1,1,13_dr,oracle,1.0,0.5,0.16185,0.56072,299584
HRF,4.0,K_focal_aug_s1,1,13_dr,oracle,1.0,1.0,0.21225,0.45668,407791
HRF,4.0,K_focal_aug_s1,1,13_dr,oracle,1.5,0.0,0.05802,0.65475,228548
HRF,4.0,K_focal_aug_s1,1,13_dr,oracle,1.5,0.25,0.10804,0.60652,266554
HRF,4.0,K_focal_aug_s1,1,13_dr,oracle,1.5,0.5,0.21627,0.54828,316452
HRF,4.0,K_focal_aug_s1,1,13_dr,oracle,1.5,1.0,0.23246,0.44733,426310
HRF,4.0,K_focal_aug_s1,1,13_dr,oracle,2.0,0.0,0.09828,0.62423,256072
HRF,4.0,K_focal_aug_s1,1,13_dr,oracle,2.0,0.25,0.22463,0.58162,291139
HRF,4.0,K_focal_aug_s1,1,13_dr,oracle,2.0,0.5,0.23671,0.52641,341392
HRF,4.0,K_focal_aug_s1,1,13_dr,oracle,2.0,1.0,0.24878,0.43762,445588
HRF,4.0,K_focal_aug_s1,1,13_g,raw,0.0,0.0,0.05077,0.72319,177859
HRF,4.0,K_focal_aug_s1,1,13_g,isotropic,0.25,0.25,0.16761,0.64918,238422
HRF,4.0,K_focal_aug_s1,1,13_g,isotropic,0.5,0.5,0.26483,0.57235,297555
HRF,4.0,K_focal_aug_s1,1,13_g,isotropic,0.75,0.75,0.27531,0.50249,364416
HRF,4.0,K_focal_aug_s1,1,13_g,isotropic,1.0,1.0,0.28501,0.45431,422758
HRF,4.0,K_focal_aug_s1,1,13_g,isotropic,1.5,1.5,0.31584,0.37529,552794
HRF,4.0,K_focal_aug_s1,1,13_g,oracle,0.0,0.25,0.05077,0.72319,177859
HRF,4.0,K_focal_aug_s1,1,13_g,oracle,0.0,0.5,0.12834,0.65011,231212
HRF,4.0,K_focal_aug_s1,1,13_g,oracle,0.0,1.0,0.25141,0.51069,348597
HRF,4.0,K_focal_aug_s1,1,13_g,oracle,0.5,0.0,0.09662,0.71191,190544
HRF,4.0,K_focal_aug_s1,1,13_g,oracle,0.5,0.25,0.16949,0.64919,239112
HRF,4.0,K_focal_aug_s1,1,13_g,oracle,0.5,0.5,0.26034,0.57699,293524
HRF,4.0,K_focal_aug_s1,1,13_g,oracle,0.5,1.0,0.27225,0.47797,388540
HRF,4.0,K_focal_aug_s1,1,13_g,oracle,1.0,0.0,0.18919,0.68506,216965
HRF,4.0,K_focal_aug_s1,1,13_g,oracle,1.0,0.25,0.24736,0.64044,250167
HRF,4.0,K_focal_aug_s1,1,13_g,oracle,1.0,0.5,0.27539,0.56603,306862
HRF,4.0,K_focal_aug_s1,1,13_g,oracle,1.0,1.0,0.28484,0.45577,420701
HRF,4.0,K_focal_aug_s1,1,13_g,oracle,1.5,0.0,0.23268,0.67185,229865
HRF,4.0,K_focal_aug_s1,1,13_g,oracle,1.5,0.25,0.26112,0.62022,267710
HRF,4.0,K_focal_aug_s1,1,13_g,oracle,1.5,0.5,0.28481,0.55517,320507
HRF,4.0,K_focal_aug_s1,1,13_g,oracle,1.5,1.0,0.29155,0.44821,435504
HRF,4.0,K_focal_aug_s1,1,13_g,oracle,2.0,0.0,0.24791,0.63756,257100
HRF,4.0,K_focal_aug_s1,1,13_g,oracle,2.0,0.25,0.28417,0.59328,291285
HRF,4.0,K_focal_aug_s1,1,13_g,oracle,2.0,0.5,0.29374,0.53358,343244
HRF,4.0,K_focal_aug_s1,1,13_g,oracle,2.0,1.0,0.3147,0.44004,451068
HRF,4.0,K_focal_aug_s1,1,13_h,raw,0.0,0.0,0.02461,0.79479,186664
HRF,4.0,K_focal_aug_s1,1,13_h,isotropic,0.25,0.25,0.11192,0.73139,246274
HRF,4.0,K_focal_aug_s1,1,13_h,isotropic,0.5,0.5,0.14926,0.65846,303669
HRF,4.0,K_focal_aug_s1,1,13_h,isotropic,0.75,0.75,0.17407,0.58752,369871
HRF,4.0,K_focal_aug_s1,1,13_h,isotropic,1.0,1.0,0.18381,0.53721,427175
HRF,4.0,K_focal_aug_s1,1,13_h,isotropic,1.5,1.5,0.2437,0.45017,556354
HRF,4.0,K_focal_aug_s1,1,13_h,oracle,0.0,0.25,0.02461,0.79479,186664
HRF,4.0,K_focal_aug_s1,1,13_h,oracle,0.0,0.5,0.03702,0.73193,238834
HRF,4.0,K_focal_aug_s1,1,13_h,oracle,0.0,1.0,0.14333,0.59937,349588
HRF,4.0,K_focal_aug_s1,1,13_h,oracle,0.5,0.0,0.02689,0.78465,200876
HRF,4.0,K_focal_aug_s1,1,13_h,oracle,0.5,0.25,0.11821,0.73119,247353
HRF,4.0,K_focal_aug_s1,1,13_h,oracle,0.5,0.5,0.14819,0.66264,299905
HRF,4.0,K_focal_aug_s1,1,13_h,oracle,0.5,1.0,0.17275,0.56336,391374
HRF,4.0,K_focal_aug_s1,1,13_h,oracle,1.0,0.0,0.06515,0.75778,230516
HRF,4.0,K_focal_aug_s1,1,13_h,oracle,1.0,0.25,0.13186,0.71797,263282
HRF,4.0,K_focal_aug_s1,1,13_h,oracle,1.0,0.5,0.15183,0.64867,316765
HRF,4.0,K_focal_aug_s1,1,13_h,oracle,1.0,1.0,0.1837,0.53858,425331
HRF,4.0,K_focal_aug_s1,1,13_h,oracle,1.5,0.0,0.07213,0.74503,244474
HRF,4.0,K_focal_aug_s1,1,13_h,oracle,1.5,0.25,0.1744,0.69483,284309
HRF,4.0,K_focal_aug_s1,1,13_h,oracle,1.5,0.5,0.18413,0.63407,334806
HRF,4.0,K_focal_aug_s1,1,13_h,oracle,1.5,1.0,0.23914,0.52801,443957
HRF,4.0,K_focal_aug_s1,1,13_h,oracle,2.0,0.0,0.09584,0.71102,274043
HRF,4.0,K_focal_aug_s1,1,13_h,oracle,2.0,0.25,0.23787,0.6664,310972
HRF,4.0,K_focal_aug_s1,1,13_h,oracle,2.0,0.5,0.24465,0.60913,361299
HRF,4.0,K_focal_aug_s1,1,13_h,oracle,2.0,1.0,0.24902,0.51608,464306
HRF,4.0,K_focal_aug_s1,1,14_dr,raw,0.0,0.0,0.02305,0.66164,186606
HRF,4.0,K_focal_aug_s1,1,14_dr,isotropic,0.25,0.25,0.07029,0.60625,252845
HRF,4.0,K_focal_aug_s1,1,14_dr,isotropic,0.5,0.5,0.09528,0.54329,317114
HRF,4.0,K_focal_aug_s1,1,14_dr,isotropic,0.75,0.75,0.11073,0.48371,389424
HRF,4.0,K_focal_aug_s1,1,14_dr,isotropic,1.0,1.0,0.14161,0.44093,453098
HRF,4.0,K_focal_aug_s1,1,14_dr,isotropic,1.5,1.5,0.18027,0.37003,593805
HRF,4.0,K_focal_aug_s1,1,14_dr,oracle,0.0,0.25,0.02305,0.66164,186606
HRF,4.0,K_focal_aug_s1,1,14_dr,oracle,0.0,0.5,0.05029,0.6053,243144
HRF,4.0,K_focal_aug_s1,1,14_dr,oracle,0.0,1.0,0.0961,0.48989,366343
HRF,4.0,K_focal_aug_s1,1,14_dr,oracle,0.5,0.0,0.03572,0.65347,202484
HRF,4.0,K_focal_aug_s1,1,14_dr,oracle,0.5,0.25,0.07051,0.60668,254127
HRF,4.0,K_focal_aug_s1,1,14_dr,oracle,0.5,0.5,0.09479,0.54748,312393
HRF,4.0,K_focal_aug_s1,1,14_dr,oracle,0.5,1.0,0.10565,0.46293,410960
HRF,4.0,K_focal_aug_s1,1,14_dr,oracle,1.0,0.0,0.059,0.63324,236257
HRF,4.0,K_focal_aug_s1,1,14_dr,oracle,1.0,0.25,0.07472,0.59944,271981
HRF,4.0,K_focal_aug_s1,1,14_dr,oracle,1.0,0.5,0.10697,0.53757,331669
HRF,4.0,K_focal_aug_s1,1,14_dr,oracle,1.0,1.0,0.14142,0.44233,450688
HRF,4.0,K_focal_aug_s1,1,14_dr,oracle,1.5,0.0,0.06519,0.62545,252200
HRF,4.0,K_focal_aug_s1,1,14_dr,oracle,1.5,0.25,0.08312,0.58173,295275
HRF,4.0,K_focal_aug_s1,1,14_dr,oracle,1.5,0.5,0.14902,0.52821,351842
HRF,4.0,K_focal_aug_s1,1,14_dr,oracle,1.5,1.0,0.16116,0.43532,472008
HRF,4.0,K_focal_aug_s1,1,14_dr,oracle,2.0,0.0,0.11196,0.59942,284635
HRF,4.0,K_focal_aug_s1,1,14_dr,oracle,2.0,0.25,0.1572,0.55992,324948
HRF,4.0,K_focal_aug_s1,1,14_dr,oracle,2.0,0.5,0.16635,0.50959,380546
HRF,4.0,K_focal_aug_s1,1,14_dr,oracle,2.0,1.0,0.18681,0.42744,494885
HRF,4.0,K_focal_aug_s1,1,14_g,raw,0.0,0.0,0.0346,0.6996,165242
HRF,4.0,K_focal_aug_s1,1,14_g,isotropic,0.25,0.25,0.10932,0.64132,223094
HRF,4.0,K_focal_aug_s1,1,14_g,isotropic,0.5,0.5,0.14198,0.57351,279961
HRF,4.0,K_focal_aug_s1,1,14_g,isotropic,0.75,0.75,0.15894,0.50801,345022
HRF,4.0,K_focal_aug_s1,1,14_g,isotropic,1.0,1.0,0.17377,0.46142,401939
HRF,4.0,K_focal_aug_s1,1,14_g,isotropic,1.5,1.5,0.25916,0.38347,529859
HRF,4.0,K_focal_aug_s1,1,14_g,oracle,0.0,0.25,0.0346,0.6996,165242
HRF,4.0,K_focal_aug_s1,1,14_g,oracle,0.0,0.5,0.04905,0.63903,216889
HRF,4.0,K_focal_aug_s1,1,14_g,oracle,0.0,1.0,0.13383,0.5131,329418
HRF,4.0,K_focal_aug_s1,1,14_g,oracle,0.5,0.0,0.04164,0.69329,177321
HRF,4.0,K_focal_aug_s1,1,14_g,oracle,0.5,0.25,0.11035,0.64149,223864
HRF,4.0,K_focal_aug_s1,1,14_g,oracle,0.5,0.5,0.13981,0.57711,276353
HRF,4.0,K_focal_aug_s1,1,14_g,oracle,0.5,1.0,0.15323,0.48332,368108
HRF,4.0,K_focal_aug_s1,1,14_g,oracle,1.0,0.0,0.06558,0.67477,202444
HRF,4.0,K_focal_aug_s1,1,14_g,oracle,1.0,0.25,0.13858,0.63717,234927
HRF,4.0,K_focal_aug_s1,1,14_g,oracle,1.0,0.5,0.15595,0.56953,289412
HRF,4.0,K_focal_aug_s1,1,14_g,oracle,1.0,1.0,0.17364,0.4627,400112
HRF,4.0,K_focal_aug_s1,1,14_g,oracle,1.5,0.0,0.08151,0.66613,215485
HRF,4.0,K_focal_aug_s1,1,14_g,oracle,1.5,0.25,0.15819,0.62233,251404
HRF,4.0,K_focal_aug_s1,1,14_g,oracle,1.5,0.5,0.19277,0.56193,302615
HRF,4.0,K_focal_aug_s1,1,14_g,oracle,1.5,1.0,0.25081,0.45668,415078
HRF,4.0,K_focal_aug_s1,1,14_g,oracle,2.0,0.0,0.15153,0.63974,240775
HRF,4.0,K_focal_aug_s1,1,14_g,oracle,2.0,0.25,0.20322,0.60127,273189
HRF,4.0,K_focal_aug_s1,1,14_g,oracle,2.0,0.5,0.24533,0.5436,324327
HRF,4.0,K_focal_aug_s1,1,14_g,oracle,2.0,1.0,0.27106,0.45011,430053
HRF,4.0,K_focal_aug_s1,1,14_h,raw,0.0,0.0,0.04106,0.78074,181077
HRF,4.0,K_focal_aug_s1,1,14_h,isotropic,0.25,0.25,0.08102,0.72265,238992
HRF,4.0,K_focal_aug_s1,1,14_h,isotropic,0.5,0.5,0.17798,0.65231,294874
HRF,4.0,K_focal_aug_s1,1,14_h,isotropic,0.75,0.75,0.18684,0.58295,358930
HRF,4.0,K_focal_aug_s1,1,14_h,isotropic,1.0,1.0,0.19149,0.53336,414687
HRF,4.0,K_focal_aug_s1,1,14_h,isotropic,1.5,1.5,0.19969,0.44738,540839
HRF,4.0,K_focal_aug_s1,1,14_h,oracle,0.0,0.25,0.04106,0.78074,181077
HRF,4.0,K_focal_aug_s1,1,14_h,oracle,0.0,0.5,0.06246,0.72122,231123
HRF,4.0,K_focal_aug_s1,1,14_h,oracle,0.0,1.0,0.15553,0.59344,337922
HRF,4.0,K_focal_aug_s1,1,14_h,oracle,0.5,0.0,0.04801,0.7726,195024
HRF,4.0,K_focal_aug_s1,1,14_h,oracle,0.5,0.25,0.0813,0.72266,240043
HRF,4.0,K_focal_aug_s1,1,14_h,oracle,0.5,0.5,0.16516,0.65624,291204
HRF,4.0,K_focal_aug_s1,1,14_h,oracle,0.5,1.0,0.17979,0.55863,379214
HRF,4.0,K_focal_aug_s1,1,14_h,oracle,1.0,0.0,0.10137,0.74977,224407
HRF,4.0,K_focal_aug_s1,1,14_h,oracle,1.0,0.25,0.1269,0.71113,256032
HRF,4.0,K_focal_aug_s1,1,14_h,oracle,1.0,0.5,0.1882,0.64347,307911
HRF,4.0,K_focal_aug_s1,1,14_h,oracle,1.0,1.0,0.18983,0.53464,412936
HRF,4.0,K_focal_aug_s1,1,14_h,oracle,1.5,0.0,0.11855,0.73845,238116
HRF,4.0,K_focal_aug_s1,1,14_h,oracle,1.5,0.25,0.14161,0.68784,277972
HRF,4.0,K_focal_aug_s1,1,14_h,oracle,1.5,0.5,0.19524,0.62933,326305
HRF,4.0,K_focal_aug_s1,1,14_h,oracle,1.5,1.0,0.19857,0.52492,431470
