run,config,image,radius,kind_before,bucket,thickness,kind_after,covered,n,betti0_err_raw,betti0_err_bridged,betti1_err_raw,betti1_err_bridged
C_boundary_s1,C_boundary,07,3,intact,7-12,<=2,intact,0,15,28,22,48,44
C_boundary_s1,C_boundary,07,3,intact,3-6,<=2,intact,0,26,28,22,48,44
C_boundary_s1,C_boundary,07,3,severs,7-12,4-5,severs,0,3,28,22,48,44
C_boundary_s1,C_boundary,07,3,intact,13+,6+,intact,0,1,28,22,48,44
C_boundary_s1,C_boundary,07,3,severs,7-12,<=2,severs,0,4,28,22,48,44
C_boundary_s1,C_boundary,07,3,intact,1-1,6+,intact,0,3,28,22,48,44
C_boundary_s1,C_boundary,07,3,intact,1-1,4-5,intact,1,4,28,22,48,44
C_boundary_s1,C_boundary,07,3,intact,2-2,3,intact,0,5,28,22,48,44
C_boundary_s1,C_boundary,07,3,intact,13+,3,intact,0,8,28,22,48,44
C_boundary_s1,C_boundary,07,3,severs,13+,4-5,severs,0,3,28,22,48,44
C_boundary_s1,C_boundary,07,3,severs,3-6,3,severs,0,1,28,22,48,44
C_boundary_s1,C_boundary,07,3,intact,1-1,<=2,intact,1,5,28,22,48,44
C_boundary_s1,C_boundary,07,3,severs,3-6,<=2,severs,0,2,28,22,48,44
C_boundary_s1,C_boundary,07,3,intact,2-2,4-5,intact,0,2,28,22,48,44
C_boundary_s1,C_boundary,07,3,severs,7-12,3,severs,0,2,28,22,48,44
C_boundary_s1,C_boundary,07,3,severs,13+,3,severs,0,3,28,22,48,44
C_boundary_s1,C_boundary,07,3,intact,2-2,4-5,intact,1,1,28,22,48,44
C_boundary_s1,C_boundary,07,3,severs,3-6,3,intact,0,1,28,22,48,44
C_boundary_s1,C_boundary,07,3,intact,7-12,6+,intact,0,2,28,22,48,44
C_boundary_s1,C_boundary,07,3,intact,3-6,<=2,intact,1,1,28,22,48,44
C_boundary_s1,C_boundary,07,3,intact,7-12,3,intact,0,3,28,22,48,44
C_boundary_s1,C_boundary,07,3,severs,3-6,4-5,severs,0,2,28,22,48,44
C_boundary_s1,C_boundary,07,3,severs,3-6,<=2,intact,0,1,28,22,48,44
C_boundary_s1,C_boundary,07,3,severs,3-6,<=2,intact,1,2,28,22,48,44
C_boundary_s1,C_boundary,07,3,intact,3-6,6+,intact,0,1,28,22,48,44
C_boundary_s1,C_boundary,07,3,severs,2-2,4-5,severs,0,1,28,22,48,44
C_boundary_s1,C_boundary,07,3,severs,1-1,<=2,severs,0,1,28,22,48,44
C_boundary_s1,C_boundary,07,3,intact,1-1,6+,intact,1,1,28,22,48,44
C_boundary_s1,C_boundary,07,6,intact,3-6,3,intact,0,4,28,18,48,45
C_boundary_s1,C_boundary,07,6,intact,1-1,3,intact,0,6,28,18,48,45
C_boundary_s1,C_boundary,07,6,intact,1-1,<=2,intact,0,64,28,18,48,45
C_boundary_s1,C_boundary,07,6,intact,1-1,<=2,intact,1,17,28,18,48,45
C_boundary_s1,C_boundary,07,6,intact,1-1,4-5,intact,0,10,28,18,48,45
C_boundary_s1,C_boundary,07,6,intact,3-6,4-5,intact,0,2,28,18,48,45
C_boundary_s1,C_boundary,07,6,intact,13+,<=2,intact,0,26,28,18,48,45
C_boundary_s1,C_boundary,07,6,intact,13+,4-5,intact,0,12,28,18,48,45
C_boundary_s1,C_boundary,07,6,intact,7-12,4-5,intact,0,3,28,18,48,45
C_boundary_s1,C_boundary,07,6,severs,13+,<=2,intact,0,1,28,18,48,45
C_boundary_s1,C_boundary,07,6,intact,2-2,<=2,intact,0,14,28,18,48,45
C_boundary_s1,C_boundary,07,6,severs,13+,<=2,severs,0,5,28,18,48,45
C_boundary_s1,C_boundary,07,6,intact,3-6,4-5,intact,1,2,28,18,48,45
C_boundary_s1,C_boundary,07,6,intact,7-12,<=2,intact,0,15,28,18,48,45
C_boundary_s1,C_boundary,07,6,intact,3-6,<=2,intact,0,25,28,18,48,45
C_boundary_s1,C_boundary,07,6,severs,7-12,4-5,intact,0,1,28,18,48,45
C_boundary_s1,C_boundary,07,6,intact,13+,6+,intact,0,1,28,18,48,45
C_boundary_s1,C_boundary,07,6,severs,7-12,<=2,severs,0,4,28,18,48,45
C_boundary_s1,C_boundary,07,6,intact,1-1,6+,intact,0,3,28,18,48,45
C_boundary_s1,C_boundary,07,6,intact,1-1,4-5,intact,1,5,28,18,48,45
C_boundary_s1,C_boundary,07,6,intact,2-2,3,intact,0,5,28,18,48,45
C_boundary_s1,C_boundary,07,6,intact,13+,3,intact,0,8,28,18,48,45
C_boundary_s1,C_boundary,07,6,severs,13+,4-5,severs,0,3,28,18,48,45
C_boundary_s1,C_boundary,07,6,severs,3-6,3,severs,0,1,28,18,48,45
C_boundary_s1,C_boundary,07,6,severs,3-6,<=2,severs,0,2,28,18,48,45
C_boundary_s1,C_boundary,07,6,intact,2-2,4-5,intact,1,3,28,18,48,45
C_boundary_s1,C_boundary,07,6,severs,7-12,3,severs,0,2,28,18,48,45
C_boundary_s1,C_boundary,07,6,severs,13+,3,severs,0,2,28,18,48,45
C_boundary_s1,C_boundary,07,6,severs,3-6,3,intact,0,1,28,18,48,45
C_boundary_s1,C_boundary,07,6,intact,7-12,6+,intact,0,2,28,18,48,45
C_boundary_s1,C_boundary,07,6,severs,7-12,4-5,severs,0,2,28,18,48,45
C_boundary_s1,C_boundary,07,6,intact,3-6,<=2,intact,1,2,28,18,48,45
C_boundary_s1,C_boundary,07,6,severs,13+,3,intact,0,1,28,18,48,45
C_boundary_s1,C_boundary,07,6,intact,7-12,3,intact,0,3,28,18,48,45
C_boundary_s1,C_boundary,07,6,intact,2-2,<=2,intact,1,2,28,18,48,45
C_boundary_s1,C_boundary,07,6,severs,3-6,4-5,intact,1,1,28,18,48,45
C_boundary_s1,C_boundary,07,6,intact,1-1,3,intact,1,2,28,18,48,45
C_boundary_s1,C_boundary,07,6,severs,3-6,<=2,intact,0,1,28,18,48,45
C_boundary_s1,C_boundary,07,6,severs,3-6,<=2,intact,1,2,28,18,48,45
C_boundary_s1,C_boundary,07,6,severs,3-6,4-5,severs,0,1,28,18,48,45
C_boundary_s1,C_boundary,07,6,intact,3-6,6+,intact,0,1,28,18,48,45
C_boundary_s1,C_boundary,07,6,severs,2-2,4-5,severs,0,1,28,18,48,45
C_boundary_s1,C_boundary,07,6,severs,1-1,<=2,severs,0,1,28,18,48,45
C_boundary_s1,C_boundary,07,6,intact,1-1,6+,intact,1,1,28,18,48,45
C_boundary_s1,C_boundary,08,1,intact,3-6,4-5,intact,0,9,29,21,43,42
C_boundary_s1,C_boundary,08,1,intact,13+,<=2,intact,0,20,29,21,43,42
C_boundary_s1,C_boundary,08,1,intact,1-1,4-5,intact,0,9,29,21,43,42
C_boundary_s1,C_boundary,08,1,intact,1-1,<=2,intact,0,66,29,21,43,42
C_boundary_s1,C_boundary,08,1,intact,3-6,3,intact,0,11,29,21,43,42
C_boundary_s1,C_boundary,08,1,intact,3-6,6+,intact,0,5,29,21,43,42
C_boundary_s1,C_boundary,08,1,intact,13+,6+,intact,0,5,29,21,43,42
C_boundary_s1,C_boundary,08,1,intact,2-2,4-5,intact,0,4,29,21,43,42
C_boundary_s1,C_boundary,08,1,severs,7-12,6+,severs,0,1,29,21,43,42
C_boundary_s1,C_boundary,08,1,intact,1-1,6+,intact,0,6,29,21,43,42
C_boundary_s1,C_boundary,08,1,intact,3-6,<=2,intact,0,47,29,21,43,42
C_boundary_s1,C_boundary,08,1,severs,13+,3,severs,0,1,29,21,43,42
C_boundary_s1,C_boundary,08,1,intact,2-2,<=2,intact,0,36,29,21,43,42
C_boundary_s1,C_boundary,08,1,intact,2-2,3,intact,0,6,29,21,43,42
C_boundary_s1,C_boundary,08,1,severs,2-2,3,intact,0,1,29,21,43,42
C_boundary_s1,C_boundary,08,1,severs,1-1,<=2,intact,1,1,29,21,43,42
C_boundary_s1,C_boundary,08,1,severs,1-1,4-5,intact,1,1,29,21,43,42
C_boundary_s1,C_boundary,08,1,severs,7-12,<=2,severs,0,5,29,21,43,42
C_boundary_s1,C_boundary,08,1,severs,3-6,<=2,severs,0,4,29,21,43,42
C_boundary_s1,C_boundary,08,1,severs,7-12,3,severs,0,2,29,21,43,42
C_boundary_s1,C_boundary,08,1,severs,3-6,6+,intact,0,1,29,21,43,42
C_boundary_s1,C_boundary,08,1,intact,7-12,<=2,intact,0,15,29,21,43,42
C_boundary_s1,C_boundary,08,1,severs,3-6,3,severs,0,1,29,21,43,42
C_boundary_s1,C_boundary,08,1,intact,1-1,3,intact,0,8,29,21,43,42
C_boundary_s1,C_boundary,08,1,intact,7-12,4-5,intact,0,2,29,21,43,42
C_boundary_s1,C_boundary,08,1,intact,13+,4-5,intact,0,6,29,21,43,42
C_boundary_s1,C_boundary,08,1,intact,1-1,6+,intact,1,1,29,21,43,42
C_boundary_s1,C_boundary,08,1,severs,2-2,<=2,intact,0,1,29,21,43,42
C_boundary_s1,C_boundary,08,1,severs,2-2,4-5,intact,1,1,29,21,43,42
C_boundary_s1,C_boundary,08,1,severs,2-2,4-5,intact,0,1,29,21,43,42
C_boundary_s1,C_boundary,08,1,intact,13+,3,intact,0,3,29,21,43,42
C_boundary_s1,C_boundary,08,1,severs,13+,4-5,severs,0,3,29,21,43,42
C_boundary_s1,C_boundary,08,1,severs,7-12,4-5,intact,0,1,29,21,43,42
C_boundary_s1,C_boundary,08,1,intact,2-2,4-5,intact,1,1,29,21,43,42
C_boundary_s1,C_boundary,08,1,severs,13+,6+,severs,0,1,29,21,43,42
C_boundary_s1,C_boundary,08,1,intact,2-2,6+,intact,0,1,29,21,43,42
C_boundary_s1,C_boundary,08,1,intact,1-1,<=2,intact,1,1,29,21,43,42
C_boundary_s1,C_boundary,08,1,severs,13+,<=2,severs,0,2,29,21,43,42
C_boundary_s1,C_boundary,08,1,intact,1-1,4-5,intact,1,1,29,21,43,42
C_boundary_s1,C_boundary,08,1,intact,7-12,6+,intact,0,2,29,21,43,42
C_boundary_s1,C_boundary,08,1,severs,3-6,4-5,intact,0,1,29,21,43,42
C_boundary_s1,C_boundary,08,2,intact,3-6,4-5,intact,0,7,29,21,43,41
C_boundary_s1,C_boundary,08,2,intact,13+,<=2,intact,0,20,29,21,43,41
C_boundary_s1,C_boundary,08,2,intact,1-1,4-5,intact,0,9,29,21,43,41
C_boundary_s1,C_boundary,08,2,intact,1-1,<=2,intact,0,66,29,21,43,41
C_boundary_s1,C_boundary,08,2,intact,3-6,3,intact,0,11,29,21,43,41
C_boundary_s1,C_boundary,08,2,intact,3-6,6+,intact,0,5,29,21,43,41
C_boundary_s1,C_boundary,08,2,intact,13+,6+,intact,0,5,29,21,43,41
C_boundary_s1,C_boundary,08,2,intact,2-2,4-5,intact,0,4,29,21,43,41
C_boundary_s1,C_boundary,08,2,severs,7-12,6+,severs,0,1,29,21,43,41
C_boundary_s1,C_boundary,08,2,intact,1-1,6+,intact,0,6,29,21,43,41
C_boundary_s1,C_boundary,08,2,intact,3-6,<=2,intact,0,47,29,21,43,41
C_boundary_s1,C_boundary,08,2,severs,13+,3,severs,0,1,29,21,43,41
C_boundary_s1,C_boundary,08,2,intact,2-2,<=2,intact,0,34,29,21,43,41
C_boundary_s1,C_boundary,08,2,intact,2-2,3,intact,0,5,29,21,43,41
C_boundary_s1,C_boundary,08,2,intact,2-2,3,intact,1,1,29,21,43,41
C_boundary_s1,C_boundary,08,2,severs,2-2,3,intact,0,1,29,21,43,41
C_boundary_s1,C_boundary,08,2,severs,1-1,<=2,intact,1,1,29,21,43,41
C_boundary_s1,C_boundary,08,2,severs,1-1,4-5,intact,1,1,29,21,43,41
C_boundary_s1,C_boundary,08,2,severs,7-12,<=2,severs,0,5,29,21,43,41
C_boundary_s1,C_boundary,08,2,severs,3-6,<=2,severs,0,4,29,21,43,41
C_boundary_s1,C_boundary,08,2,severs,7-12,3,severs,0,2,29,21,43,41
C_boundary_s1,C_boundary,08,2,intact,2-2,<=2,intact,1,2,29,21,43,41
C_boundary_s1,C_boundary,08,2,severs,3-6,6+,intact,0,1,29,21,43,41
C_boundary_s1,C_boundary,08,2,intact,7-12,<=2,intact,0,15,29,21,43,41
C_boundary_s1,C_boundary,08,2,severs,3-6,3,severs,0,1,29,21,43,41
C_boundary_s1,C_boundary,08,2,intact,1-1,3,intact,0,8,29,21,43,41
C_boundary_s1,C_boundary,08,2,intact,7-12,4-5,intact,0,2,29,21,43,41
C_boundary_s1,C_boundary,08,2,intact,13+,4-5,intact,0,6,29,21,43,41
C_boundary_s1,C_boundary,08,2,intact,1-1,6+,intact,1,1,29,21,43,41
C_boundary_s1,C_boundary,08,2,severs,2-2,<=2,intact,1,1,29,21,43,41
C_boundary_s1,C_boundary,08,2,severs,2-2,4-5,intact,1,1,29,21,43,41
C_boundary_s1,C_boundary,08,2,severs,2-2,4-5,intact,0,1,29,21,43,41
C_boundary_s1,C_boundary,08,2,intact,13+,3,intact,0,3,29,21,43,41
C_boundary_s1,C_boundary,08,2,severs,13+,4-5,severs,0,3,29,21,43,41
C_boundary_s1,C_boundary,08,2,severs,7-12,4-5,intact,0,1,29,21,43,41
C_boundary_s1,C_boundary,08,2,intact,2-2,4-5,intact,1,1,29,21,43,41
C_boundary_s1,C_boundary,08,2,severs,13+,6+,severs,0,1,29,21,43,41
C_boundary_s1,C_boundary,08,2,intact,2-2,6+,intact,0,1,29,21,43,41
C_boundary_s1,C_boundary,08,2,intact,1-1,<=2,intact,1,1,29,21,43,41
C_boundary_s1,C_boundary,08,2,severs,13+,<=2,severs,0,2,29,21,43,41
C_boundary_s1,C_boundary,08,2,intact,3-6,4-5,intact,1,2,29,21,43,41
C_boundary_s1,C_boundary,08,2,intact,1-1,4-5,intact,1,1,29,21,43,41
C_boundary_s1,C_boundary,08,2,intact,7-12,6+,intact,0,2,29,21,43,41
C_boundary_s1,C_boundary,08,2,severs,3-6,4-5,intact,0,1,29,21,43,41
C_boundary_s1,C_boundary,08,3,intact,3-6,4-5,intact,0,6,29,19,43,38
C_boundary_s1,C_boundary,08,3,intact,13+,<=2,intact,0,20,29,19,43,38
C_boundary_s1,C_boundary,08,3,intact,1-1,4-5,intact,0,9,29,19,43,38
C_boundary_s1,C_boundary,08,3,intact,1-1,<=2,intact,0,63,29,19,43,38
C_boundary_s1,C_boundary,08,3,intact,3-6,3,intact,0,10,29,19,43,38
C_boundary_s1,C_boundary,08,3,intact,3-6,6+,intact,0,5,29,19,43,38
C_boundary_s1,C_boundary,08,3,intact,13+,6+,intact,0,5,29,19,43,38
C_boundary_s1,C_boundary,08,3,intact,2-2,4-5,intact,0,4,29,19,43,38
C_boundary_s1,C_boundary,08,3,severs,7-12,6+,intact,0,1,29,19,43,38
C_boundary_s1,C_boundary,08,3,intact,1-1,6+,intact,0,6,29,19,43,38
C_boundary_s1,C_boundary,08,3,intact,3-6,<=2,intact,0,47,29,19,43,38
C_boundary_s1,C_boundary,08,3,severs,13+,3,intact,0,1,29,19,43,38
C_boundary_s1,C_boundary,08,3,intact,2-2,<=2,intact,0,35,29,19,43,38
C_boundary_s1,C_boundary,08,3,intact,2-2,3,intact,1,1,29,19,43,38
C_boundary_s1,C_boundary,08,3,intact,2-2,3,intact,0,5,29,19,43,38
C_boundary_s1,C_boundary,08,3,severs,2-2,3,intact,0,1,29,19,43,38
C_boundary_s1,C_boundary,08,3,severs,1-1,<=2,intact,1,1,29,19,43,38
C_boundary_s1,C_boundary,08,3,severs,1-1,4-5,intact,1,1,29,19,43,38
C_boundary_s1,C_boundary,08,3,severs,7-12,<=2,severs,0,5,29,19,43,38
C_boundary_s1,C_boundary,08,3,severs,3-6,<=2,severs,0,3,29,19,43,38
C_boundary_s1,C_boundary,08,3,severs,7-12,3,severs,0,2,29,19,43,38
C_boundary_s1,C_boundary,08,3,severs,3-6,6+,intact,0,1,29,19,43,38
C_boundary_s1,C_boundary,08,3,intact,7-12,<=2,intact,0,15,29,19,43,38
C_boundary_s1,C_boundary,08,3,severs,3-6,3,severs,0,1,29,19,43,38
C_boundary_s1,C_boundary,08,3,intact,1-1,3,intact,0,7,29,19,43,38
C_boundary_s1,C_boundary,08,3,intact,1-1,<=2,intact,1,4,29,19,43,38
C_boundary_s1,C_boundary,08,3,intact,7-12,4-5,intact,0,2,29,19,43,38
C_boundary_s1,C_boundary,08,3,intact,13+,4-5,intact,0,6,29,19,43,38
C_boundary_s1,C_boundary,08,3,intact,1-1,3,intact,1,1,29,19,43,38
C_boundary_s1,C_boundary,08,3,intact,1-1,6+,intact,1,1,29,19,43,38
C_boundary_s1,C_boundary,08,3,severs,2-2,<=2,intact,1,1,29,19,43,38
C_boundary_s1,C_boundary,08,3,severs,2-2,4-5,intact,1,1,29,19,43,38
C_boundary_s1,C_boundary,08,3,intact,2-2,<=2,intact,1,1,29,19,43,38
C_boundary_s1,C_boundary,08,3,severs,2-2,4-5,intact,0,1,29,19,43,38
C_boundary_s1,C_boundary,08,3,intact,13+,3,intact,0,3,29,19,43,38
C_boundary_s1,C_boundary,08,3,severs,13+,4-5,severs,0,3,29,19,43,38
C_boundary_s1,C_boundary,08,3,severs,7-12,4-5,intact,0,1,29,19,43,38
C_boundary_s1,C_boundary,08,3,intact,2-2,4-5,intact,1,1,29,19,43,38
C_boundary_s1,C_boundary,08,3,intact,3-6,4-5,intact,1,3,29,19,43,38
C_boundary_s1,C_boundary,08,3,severs,13+,6+,severs,0,1,29,19,43,38
C_boundary_s1,C_boundary,08,3,intact,2-2,6+,intact,0,1,29,19,43,38
C_boundary_s1,C_boundary,08,3,severs,3-6,<=2,intact,0,1,29,19,43,38
C_boundary_s1,C_boundary,08,3,severs,13+,<=2,severs,0,2,29,19,43,38
C_boundary_s1,C_boundary,08,3,intact,3-6,3,intact,1,1,29,19,43,38
C_boundary_s1,C_boundary,08,3,intact,1-1,4-5,intact,1,1,29,19,43,38
C_boundary_s1,C_boundary,08,3,intact,7-12,6+,intact,0,2,29,19,43,38
C_boundary_s1,C_boundary,08,3,severs,3-6,4-5,intact,0,1,29,19,43,38
C_boundary_s1,C_boundary,08,6,intact,3-6,4-5,intact,0,5,29,12,43,37
C_boundary_s1,C_boundary,08,6,intact,13+,<=2,intact,0,20,29,12,43,37
C_boundary_s1,C_boundary,08,6,intact,1-1,4-5,intact,0,8,29,12,43,37
C_boundary_s1,C_boundary,08,6,intact,1-1,<=2,intact,0,54,29,12,43,37
C_boundary_s1,C_boundary,08,6,intact,3-6,3,intact,0,9,29,12,43,37
C_boundary_s1,C_boundary,08,6,intact,3-6,6+,intact,0,5,29,12,43,37
C_boundary_s1,C_boundary,08,6,intact,13+,6+,intact,0,5,29,12,43,37
C_boundary_s1,C_boundary,08,6,intact,1-1,<=2,intact,1,13,29,12,43,37
C_boundary_s1,C_boundary,08,6,intact,2-2,4-5,intact,1,2,29,12,43,37
C_boundary_s1,C_boundary,08,6,severs,7-12,6+,intact,0,1,29,12,43,37
C_boundary_s1,C_boundary,08,6,intact,1-1,6+,intact,0,6,29,12,43,37
C_boundary_s1,C_boundary,08,6,intact,3-6,<=2,intact,1,6,29,12,43,37
C_boundary_s1,C_boundary,08,6,intact,1-1,4-5,intact,1,2,29,12,43,37
C_boundary_s1,C_boundary,08,6,severs,13+,3,intact,0,1,29,12,43,37
C_boundary_s1,C_boundary,08,6,intact,2-2,<=2,intact,0,33,29,12,43,37
C_boundary_s1,C_boundary,08,6,intact,3-6,4-5,intact,1,4,29,12,43,37
C_boundary_s1,C_boundary,08,6,intact,3-6,<=2,intact,0,41,29,12,43,37
C_boundary_s1,C_boundary,08,6,intact,2-2,3,intact,1,2,29,12,43,37
C_boundary_s1,C_boundary,08,6,severs,2-2,3,intact,0,1,29,12,43,37
C_boundary_s1,C_boundary,08,6,severs,1-1,<=2,intact,1,1,29,12,43,37
C_boundary_s1,C_boundary,08,6,severs,1-1,4-5,intact,1,1,29,12,43,37
C_boundary_s1,C_boundary,08,6,severs,7-12,<=2,intact,0,2,29,12,43,37
C_boundary_s1,C_boundary,08,6,severs,3-6,<=2,severs,0,1,29,12,43,37
C_boundary_s1,C_boundary,08,6,severs,7-12,3,severs,0,2,29,12,43,37
C_boundary_s1,C_boundary,08,6,intact,2-2,<=2,intact,1,3,29,12,43,37
C_boundary_s1,C_boundary,08,6,severs,3-6,6+,intact,1,1,29,12,43,37
C_boundary_s1,C_boundary,08,6,intact,7-12,<=2,intact,0,15,29,12,43,37
C_boundary_s1,C_boundary,08,6,severs,7-12,<=2,severs,0,3,29,12,43,37
C_boundary_s1,C_boundary,08,6,severs,3-6,3,intact,0,1,29,12,43,37
C_boundary_s1,C_boundary,08,6,intact,1-1,3,intact,0,4,29,12,43,37
C_boundary_s1,C_boundary,08,6,intact,1-1,3,intact,1,4,29,12,43,37
C_boundary_s1,C_boundary,08,6,intact,7-12,4-5,intact,1,1,29,12,43,37
C_boundary_s1,C_boundary,08,6,intact,13+,4-5,intact,0,6,29,12,43,37
C_boundary_s1,C_boundary,08,6,intact,1-1,6+,intact,1,1,29,12,43,37
C_boundary_s1,C_boundary,08,6,intact,2-2,4-5,intact,0,3,29,12,43,37
C_boundary_s1,C_boundary,08,6,severs,2-2,<=2,intact,1,1,29,12,43,37
C_boundary_s1,C_boundary,08,6,severs,2-2,4-5,intact,1,2,29,12,43,37
C_boundary_s1,C_boundary,08,6,intact,7-12,4-5,intact,0,1,29,12,43,37
C_boundary_s1,C_boundary,08,6,intact,2-2,3,intact,0,4,29,12,43,37
C_boundary_s1,C_boundary,08,6,intact,13+,3,intact,0,3,29,12,43,37
C_boundary_s1,C_boundary,08,6,severs,3-6,<=2,intact,0,2,29,12,43,37
C_boundary_s1,C_boundary,08,6,severs,13+,4-5,severs,0,3,29,12,43,37
C_boundary_s1,C_boundary,08,6,severs,7-12,4-5,intact,0,1,29,12,43,37
C_boundary_s1,C_boundary,08,6,severs,13+,6+,severs,0,1,29,12,43,37
C_boundary_s1,C_boundary,08,6,intact,2-2,6+,intact,0,1,29,12,43,37
C_boundary_s1,C_boundary,08,6,severs,3-6,<=2,intact,1,1,29,12,43,37
C_boundary_s1,C_boundary,08,6,severs,13+,<=2,intact,0,1,29,12,43,37
C_boundary_s1,C_boundary,08,6,intact,3-6,3,intact,1,2,29,12,43,37
C_boundary_s1,C_boundary,08,6,intact,7-12,6+,intact,0,2,29,12,43,37
C_boundary_s1,C_boundary,08,6,severs,3-6,4-5,intact,0,1,29,12,43,37
C_boundary_s1,C_boundary,08,6,severs,13+,<=2,severs,0,1,29,12,43,37
C_boundary_s1,C_boundary,09,1,intact,7-12,4-5,intact,0,2,24,23,28,27
C_boundary_s1,C_boundary,09,1,intact,1-1,4-5,intact,0,4,24,23,28,27
C_boundary_s1,C_boundary,09,1,intact,2-2,<=2,intact,0,45,24,23,28,27
C_boundary_s1,C_boundary,09,1,intact,7-12,<=2,intact,0,16,24,23,28,27
C_boundary_s1,C_boundary,09,1,intact,1-1,<=2,intact,0,93,24,23,28,27
C_boundary_s1,C_boundary,09,1,intact,3-6,<=2,intact,0,33,24,23,28,27
C_boundary_s1,C_boundary,09,1,severs,13+,<=2,severs,0,3,24,23,28,27
C_boundary_s1,C_boundary,09,1,severs,7-12,3,severs,0,1,24,23,28,27
C_boundary_s1,C_boundary,09,1,intact,13+,<=2,intact,0,30,24,23,28,27
C_boundary_s1,C_boundary,09,1,intact,3-6,3,intact,0,8,24,23,28,27
C_boundary_s1,C_boundary,09,1,intact,1-1,3,intact,1,4,24,23,28,27
C_boundary_s1,C_boundary,09,1,intact,7-12,3,intact,0,3,24,23,28,27
C_boundary_s1,C_boundary,09,1,severs,1-1,3,severs,0,2,24,23,28,27
C_boundary_s1,C_boundary,09,1,severs,3-6,3,severs,0,3,24,23,28,27
C_boundary_s1,C_boundary,09,1,intact,1-1,3,intact,0,7,24,23,28,27
C_boundary_s1,C_boundary,09,1,severs,3-6,4-5,severs,0,2,24,23,28,27
C_boundary_s1,C_boundary,09,1,severs,3-6,<=2,severs,0,6,24,23,28,27
C_boundary_s1,C_boundary,09,1,intact,2-2,4-5,intact,0,3,24,23,28,27
C_boundary_s1,C_boundary,09,1,intact,13+,4-5,intact,0,7,24,23,28,27
C_boundary_s1,C_boundary,09,1,intact,13+,3,intact,0,9,24,23,28,27
C_boundary_s1,C_boundary,09,1,severs,7-12,<=2,severs,0,1,24,23,28,27
C_boundary_s1,C_boundary,09,1,intact,2-2,3,intact,0,6,24,23,28,27
C_boundary_s1,C_boundary,09,1,severs,7-12,4-5,severs,0,3,24,23,28,27
C_boundary_s1,C_boundary,09,1,intact,2-2,6+,intact,0,1,24,23,28,27
C_boundary_s1,C_boundary,09,1,severs,13+,4-5,severs,0,1,24,23,28,27
C_boundary_s1,C_boundary,09,1,severs,13+,3,severs,0,1,24,23,28,27
C_boundary_s1,C_boundary,09,1,intact,1-1,6+,intact,0,6,24,23,28,27
C_boundary_s1,C_boundary,09,1,intact,3-6,4-5,intact,0,3,24,23,28,27
C_boundary_s1,C_boundary,09,1,severs,1-1,3,intact,0,1,24,23,28,27
C_boundary_s1,C_boundary,09,1,intact,1-1,<=2,intact,1,1,24,23,28,27
C_boundary_s1,C_boundary,09,1,intact,13+,6+,intact,0,1,24,23,28,27
C_boundary_s1,C_boundary,09,2,intact,7-12,4-5,intact,0,2,24,16,28,27
C_boundary_s1,C_boundary,09,2,intact,1-1,4-5,intact,0,4,24,16,28,27
C_boundary_s1,C_boundary,09,2,intact,2-2,<=2,intact,1,3,24,16,28,27
C_boundary_s1,C_boundary,09,2,intact,7-12,<=2,intact,0,16,24,16,28,27
C_boundary_s1,C_boundary,09,2,intact,1-1,<=2,intact,0,91,24,16,28,27
C_boundary_s1,C_boundary,09,2,intact,3-6,<=2,intact,0,33,24,16,28,27
C_boundary_s1,C_boundary,09,2,severs,13+,<=2,severs,0,3,24,16,28,27
C_boundary_s1,C_boundary,09,2,intact,2-2,<=2,intact,0,42,24,16,28,27
C_boundary_s1,C_boundary,09,2,severs,7-12,3,severs,0,1,24,16,28,27
C_boundary_s1,C_boundary,09,2,intact,13+,<=2,intact,0,30,24,16,28,27
C_boundary_s1,C_boundary,09,2,intact,3-6,3,intact,0,8,24,16,28,27
C_boundary_s1,C_boundary,09,2,intact,1-1,3,intact,1,4,24,16,28,27
C_boundary_s1,C_boundary,09,2,intact,7-12,3,intact,0,3,24,16,28,27
C_boundary_s1,C_boundary,09,2,severs,1-1,3,severs,0,1,24,16,28,27
C_boundary_s1,C_boundary,09,2,severs,1-1,3,intact,1,1,24,16,28,27
C_boundary_s1,C_boundary,09,2,severs,3-6,3,severs,0,2,24,16,28,27
C_boundary_s1,C_boundary,09,2,intact,1-1,3,intact,0,7,24,16,28,27
C_boundary_s1,C_boundary,09,2,severs,3-6,4-5,severs,0,1,24,16,28,27
C_boundary_s1,C_boundary,09,2,severs,3-6,<=2,severs,0,3,24,16,28,27
C_boundary_s1,C_boundary,09,2,intact,2-2,4-5,intact,0,3,24,16,28,27
C_boundary_s1,C_boundary,09,2,intact,13+,4-5,intact,0,7,24,16,28,27
C_boundary_s1,C_boundary,09,2,intact,13+,3,intact,0,9,24,16,28,27
C_boundary_s1,C_boundary,09,2,severs,7-12,<=2,severs,0,1,24,16,28,27
C_boundary_s1,C_boundary,09,2,severs,3-6,<=2,intact,0,3,24,16,28,27
C_boundary_s1,C_boundary,09,2,intact,2-2,3,intact,0,6,24,16,28,27
C_boundary_s1,C_boundary,09,2,severs,7-12,4-5,severs,0,3,24,16,28,27
C_boundary_s1,C_boundary,09,2,intact,2-2,6+,intact,0,1,24,16,28,27
C_boundary_s1,C_boundary,09,2,severs,13+,4-5,severs,0,1,24,16,28,27
C_boundary_s1,C_boundary,09,2,severs,13+,3,severs,0,1,24,16,28,27
