run,config,image,min_size,band,breaks,gt_px,skel_px,dice,cldice,tprec,tsens
C_boundary_s1,C_boundary,12,0,Q1_dimmest,220,6741,2151,0.57859,0.5573,0.58475,0.53231
C_boundary_s1,C_boundary,12,0,Q2,51,7686,2661,0.81034,0.82753,0.78596,0.87373
C_boundary_s1,C_boundary,12,0,Q3,4,7976,2374,0.89186,0.95147,0.92625,0.9781
C_boundary_s1,C_boundary,12,0,Q4_clearest,2,6087,1526,0.95719,0.99381,0.99092,0.99672
C_boundary_s1,C_boundary,12,20,Q1_dimmest,207,6741,2151,0.57916,0.56085,0.61886,0.51278
C_boundary_s1,C_boundary,12,20,Q2,47,7686,2661,0.81173,0.83092,0.8,0.86434
C_boundary_s1,C_boundary,12,20,Q3,4,7976,2374,0.89227,0.95268,0.92854,0.9781
C_boundary_s1,C_boundary,12,20,Q4_clearest,2,6087,1526,0.95711,0.99348,0.99091,0.99607
C_boundary_s1,C_boundary,13,0,Q1_dimmest,290,8947,3161,0.55276,0.48506,0.53333,0.4448
C_boundary_s1,C_boundary,13,0,Q2,74,7970,2798,0.80176,0.79126,0.74795,0.83989
C_boundary_s1,C_boundary,13,0,Q3,9,7295,2120,0.90833,0.95588,0.9375,0.975
C_boundary_s1,C_boundary,13,0,Q4_clearest,0,8047,2107,0.97502,0.99784,0.99617,0.99953
C_boundary_s1,C_boundary,13,20,Q1_dimmest,257,8947,3161,0.55296,0.48546,0.56566,0.42518
C_boundary_s1,C_boundary,13,20,Q2,65,7970,2798,0.8037,0.79634,0.77097,0.82345
C_boundary_s1,C_boundary,13,20,Q3,9,7295,2120,0.90886,0.95718,0.94353,0.97123
C_boundary_s1,C_boundary,13,20,Q4_clearest,0,8047,2107,0.97496,0.99784,0.99617,0.99953
C_boundary_s1,C_boundary,14,0,Q1_dimmest,188,4886,1623,0.5231,0.48468,0.46062,0.5114
C_boundary_s1,C_boundary,14,0,Q2,65,6453,2243,0.77258,0.76,0.68251,0.85733
C_boundary_s1,C_boundary,14,0,Q3,5,8104,2470,0.87565,0.93052,0.87915,0.98826
C_boundary_s1,C_boundary,14,0,Q4_clearest,0,7234,2022,0.94545,0.99167,0.98395,0.99951
C_boundary_s1,C_boundary,14,20,Q1_dimmest,174,4886,1623,0.53131,0.5062,0.51418,0.49846
C_boundary_s1,C_boundary,14,20,Q2,59,6453,2243,0.7741,0.76548,0.69914,0.84574
C_boundary_s1,C_boundary,14,20,Q3,5,8104,2470,0.87687,0.93426,0.88651,0.98745
C_boundary_s1,C_boundary,14,20,Q4_clearest,0,7234,2022,0.94545,0.99167,0.98395,0.99951
C_boundary_s1,C_boundary,15,0,Q1_dimmest,163,4357,1638,0.49773,0.48681,0.43432,0.55372
C_boundary_s1,C_boundary,15,0,Q2,27,5141,1751,0.72336,0.74291,0.62996,0.9052
C_boundary_s1,C_boundary,15,0,Q3,3,6066,1760,0.82784,0.89689,0.81684,0.99432
C_boundary_s1,C_boundary,15,0,Q4_clearest,0,8050,2502,0.92879,0.97745,0.9559,1.0
C_boundary_s1,C_boundary,15,20,Q1_dimmest,153,4357,1638,0.50588,0.50559,0.47794,0.53663
C_boundary_s1,C_boundary,15,20,Q2,23,5141,1751,0.7315,0.76104,0.66015,0.89834
C_boundary_s1,C_boundary,15,20,Q3,3,6066,1760,0.83217,0.90747,0.83498,0.99375
C_boundary_s1,C_boundary,15,20,Q4_clearest,0,8050,2502,0.92954,0.979,0.95887,1.0
C_boundary_s1,C_boundary,16,0,Q1_dimmest,214,6445,1959,0.60061,0.61364,0.6735,0.56355
C_boundary_s1,C_boundary,16,0,Q2,56,6977,2256,0.82605,0.87057,0.85808,0.88342
C_boundary_s1,C_boundary,16,0,Q3,1,7630,2131,0.8852,0.95914,0.9296,0.99061
C_boundary_s1,C_boundary,16,0,Q4_clearest,3,8739,2466,0.93113,0.98333,0.9695,0.99757
C_boundary_s1,C_boundary,16,20,Q1_dimmest,198,6445,1959,0.60132,0.62154,0.71661,0.54875
C_boundary_s1,C_boundary,16,20,Q2,54,6977,2256,0.82758,0.87502,0.87681,0.87323
C_boundary_s1,C_boundary,16,20,Q3,1,7630,2131,0.886,0.96166,0.93561,0.98921
C_boundary_s1,C_boundary,16,20,Q4_clearest,3,8739,2466,0.93128,0.98394,0.97067,0.99757
C_boundary_s1,C_boundary,17,0,Q1_dimmest,260,7862,2585,0.57424,0.58125,0.7099,0.49207
C_boundary_s1,C_boundary,17,0,Q2,44,7104,2140,0.82799,0.86696,0.85661,0.87757
C_boundary_s1,C_boundary,17,0,Q3,5,7222,1826,0.89859,0.97005,0.95898,0.98138
C_boundary_s1,C_boundary,17,0,Q4_clearest,2,5664,1433,0.92402,0.98603,0.98255,0.98953
C_boundary_s1,C_boundary,17,20,Q1_dimmest,244,7862,2585,0.57547,0.58825,0.76129,0.4793
C_boundary_s1,C_boundary,17,20,Q2,43,7104,2140,0.83296,0.88293,0.90015,0.86636
C_boundary_s1,C_boundary,17,20,Q3,5,7222,1826,0.89927,0.97228,0.9644,0.98028
C_boundary_s1,C_boundary,17,20,Q4_clearest,2,5664,1433,0.92402,0.98603,0.98255,0.98953
C_boundary_s1,C_boundary,18,0,Q1_dimmest,169,4966,1759,0.62034,0.61786,0.65535,0.58442
C_boundary_s1,C_boundary,18,0,Q2,36,6044,1968,0.80685,0.859,0.82379,0.89736
C_boundary_s1,C_boundary,18,0,Q3,6,7429,2081,0.84353,0.95776,0.92679,0.99087
C_boundary_s1,C_boundary,18,0,Q4_clearest,1,7705,1851,0.8925,0.98679,0.97495,0.99892
C_boundary_s1,C_boundary,18,20,Q1_dimmest,159,4966,1759,0.6245,0.62806,0.69984,0.56964
C_boundary_s1,C_boundary,18,20,Q2,33,6044,1968,0.80735,0.8638,0.84298,0.88567
C_boundary_s1,C_boundary,18,20,Q3,6,7429,2081,0.84539,0.9641,0.94091,0.98847
C_boundary_s1,C_boundary,18,20,Q4_clearest,1,7705,1851,0.89312,0.9894,0.98006,0.99892
C_boundary_s1,C_boundary,19,0,Q1_dimmest,152,3731,1722,0.64147,0.67049,0.64856,0.69396
C_boundary_s1,C_boundary,19,0,Q2,35,6957,2067,0.76301,0.8236,0.7308,0.9434
C_boundary_s1,C_boundary,19,0,Q3,3,8771,2610,0.87516,0.95763,0.92427,0.99349
C_boundary_s1,C_boundary,19,0,Q4_clearest,0,7909,2077,0.95849,0.99338,0.98684,1.0
C_boundary_s1,C_boundary,19,20,Q1_dimmest,138,3731,1722,0.64351,0.67787,0.67746,0.67828
C_boundary_s1,C_boundary,19,20,Q2,34,6957,2067,0.76744,0.8369,0.75605,0.93711
C_boundary_s1,C_boundary,19,20,Q3,3,8771,2610,0.87764,0.96554,0.93913,0.99349
C_boundary_s1,C_boundary,19,20,Q4_clearest,0,7909,2077,0.95855,0.99362,0.98732,1.0
C_boundary_s1,C_boundary,20,0,Q1_dimmest,181,5411,1924,0.62628,0.6383,0.58471,0.7027
C_boundary_s1,C_boundary,20,0,Q2,25,7210,2225,0.77949,0.84364,0.75891,0.94966
C_boundary_s1,C_boundary,20,0,Q3,4,6951,2027,0.8529,0.94079,0.89816,0.98767
C_boundary_s1,C_boundary,20,0,Q4_clearest,1,4693,1197,0.93753,0.98604,0.97807,0.99415
C_boundary_s1,C_boundary,20,20,Q1_dimmest,175,5411,1924,0.63165,0.65194,0.62405,0.68243
C_boundary_s1,C_boundary,20,20,Q2,24,7210,2225,0.78309,0.85616,0.78125,0.94697
C_boundary_s1,C_boundary,20,20,Q3,4,6951,2027,0.85545,0.94905,0.91376,0.98717
C_boundary_s1,C_boundary,20,20,Q4_clearest,1,4693,1197,0.93753,0.98604,0.97807,0.99415
D_blurpool_s1,D_blurpool,01,0,Q1_dimmest,223,4597,1791,0.55653,0.52193,0.5416,0.50363
D_blurpool_s1,D_blurpool,01,0,Q2,72,6946,2500,0.77351,0.80557,0.75763,0.86
D_blurpool_s1,D_blurpool,01,0,Q3,14,8473,2538,0.85225,0.95239,0.9339,0.97163
D_blurpool_s1,D_blurpool,01,0,Q4_clearest,0,9424,2483,0.92143,0.98989,0.98115,0.99879
D_blurpool_s1,D_blurpool,01,20,Q1_dimmest,206,4597,1791,0.55749,0.52693,0.5789,0.48353
D_blurpool_s1,D_blurpool,01,20,Q2,67,6946,2500,0.77356,0.80683,0.7698,0.8476
D_blurpool_s1,D_blurpool,01,20,Q3,12,8473,2538,0.85344,0.95685,0.94438,0.96966
D_blurpool_s1,D_blurpool,01,20,Q4_clearest,0,9424,2483,0.92151,0.99049,0.98233,0.99879
D_blurpool_s1,D_blurpool,02,0,Q1_dimmest,224,5691,1790,0.52983,0.44633,0.4544,0.43855
D_blurpool_s1,D_blurpool,02,0,Q2,63,6606,1861,0.78655,0.74775,0.67419,0.83933
D_blurpool_s1,D_blurpool,02,0,Q3,7,8662,2260,0.88961,0.94825,0.91153,0.98805
D_blurpool_s1,D_blurpool,02,0,Q4_clearest,1,12831,3378,0.95913,0.99159,0.98362,0.9997
D_blurpool_s1,D_blurpool,02,20,Q1_dimmest,209,5691,1790,0.53016,0.44701,0.47904,0.41899
D_blurpool_s1,D_blurpool,02,20,Q2,60,6606,1861,0.7897,0.75738,0.69858,0.82697
D_blurpool_s1,D_blurpool,02,20,Q3,7,8662,2260,0.89247,0.95713,0.92848,0.98761
D_blurpool_s1,D_blurpool,02,20,Q4_clearest,1,12831,3378,0.95956,0.99303,0.98645,0.9997
D_blurpool_s1,D_blurpool,03,0,Q1_dimmest,267,10358,3377,0.49014,0.44935,0.58184,0.36601
D_blurpool_s1,D_blurpool,03,0,Q2,60,9353,2708,0.79383,0.8121,0.82084,0.80355
D_blurpool_s1,D_blurpool,03,0,Q3,6,8095,2089,0.91962,0.96027,0.96511,0.95548
D_blurpool_s1,D_blurpool,03,0,Q4_clearest,0,5087,1047,0.98481,0.99483,0.99732,0.99236
D_blurpool_s1,D_blurpool,03,20,Q1_dimmest,239,10358,3377,0.4884,0.44844,0.61648,0.35238
D_blurpool_s1,D_blurpool,03,20,Q2,54,9353,2708,0.79322,0.81189,0.82865,0.79579
D_blurpool_s1,D_blurpool,03,20,Q3,6,8095,2089,0.9198,0.96171,0.969,0.95452
D_blurpool_s1,D_blurpool,03,20,Q4_clearest,0,5087,1047,0.98461,0.99479,0.99821,0.9914
D_blurpool_s1,D_blurpool,04,0,Q1_dimmest,228,7750,3035,0.50699,0.42773,0.56715,0.34333
D_blurpool_s1,D_blurpool,04,0,Q2,45,6017,1865,0.80141,0.82096,0.79726,0.84611
D_blurpool_s1,D_blurpool,04,0,Q3,6,6293,1680,0.89999,0.94995,0.92509,0.97619
D_blurpool_s1,D_blurpool,04,0,Q4_clearest,2,10294,2346,0.97052,0.98991,0.98456,0.99531
D_blurpool_s1,D_blurpool,04,20,Q1_dimmest,203,7750,3035,0.50685,0.42715,0.62341,0.32488
D_blurpool_s1,D_blurpool,04,20,Q2,42,6017,1865,0.80006,0.81572,0.80492,0.82681
D_blurpool_s1,D_blurpool,04,20,Q3,6,6293,1680,0.90123,0.95491,0.93453,0.97619
D_blurpool_s1,D_blurpool,04,20,Q4_clearest,2,10294,2346,0.97052,0.98991,0.98456,0.99531
D_blurpool_s1,D_blurpool,05,0,Q1_dimmest,275,9685,3539,0.49635,0.40938,0.60694,0.30884
D_blurpool_s1,D_blurpool,05,0,Q2,43,7440,2198,0.82461,0.81927,0.8094,0.82939
D_blurpool_s1,D_blurpool,05,0,Q3,2,7606,2186,0.92684,0.98064,0.97108,0.99039
D_blurpool_s1,D_blurpool,05,0,Q4_clearest,0,6179,1663,0.9729,0.99914,0.99828,1.0
D_blurpool_s1,D_blurpool,05,20,Q1_dimmest,261,9685,3539,0.4957,0.40697,0.63213,0.30008
D_blurpool_s1,D_blurpool,05,20,Q2,42,7440,2198,0.82585,0.82291,0.82099,0.82484
D_blurpool_s1,D_blurpool,05,20,Q3,1,7606,2186,0.92689,0.98087,0.97152,0.99039
D_blurpool_s1,D_blurpool,05,20,Q4_clearest,0,6179,1663,0.9729,0.99914,0.99828,1.0
D_blurpool_s1,D_blurpool,06,0,Q1_dimmest,353,10790,3981,0.49297,0.44696,0.62815,0.3469
D_blurpool_s1,D_blurpool,06,0,Q2,61,7933,2378,0.82873,0.80623,0.818,0.79479
D_blurpool_s1,D_blurpool,06,0,Q3,4,7891,2229,0.94498,0.98135,0.97186,0.99103
D_blurpool_s1,D_blurpool,06,0,Q4_clearest,0,5502,1401,0.9811,0.99824,0.99648,1.0
D_blurpool_s1,D_blurpool,06,20,Q1_dimmest,318,10790,3981,0.491,0.44343,0.67224,0.33082
D_blurpool_s1,D_blurpool,06,20,Q2,56,7933,2378,0.82819,0.80416,0.8341,0.77628
D_blurpool_s1,D_blurpool,06,20,Q3,3,7891,2229,0.9451,0.98149,0.97561,0.98744
D_blurpool_s1,D_blurpool,06,20,Q4_clearest,0,5502,1401,0.98119,0.99859,0.99718,1.0
D_blurpool_s1,D_blurpool,07,0,Q1_dimmest,237,8316,2808,0.48177,0.4157,0.59874,0.31838
D_blurpool_s1,D_blurpool,07,0,Q2,54,7149,2172,0.79997,0.78794,0.8,0.77624
D_blurpool_s1,D_blurpool,07,0,Q3,8,7254,1955,0.91633,0.95853,0.94076,0.97698
D_blurpool_s1,D_blurpool,07,0,Q4_clearest,0,7433,2033,0.97113,0.99533,0.99264,0.99803
D_blurpool_s1,D_blurpool,07,20,Q1_dimmest,203,8316,2808,0.47733,0.40196,0.63948,0.29309
D_blurpool_s1,D_blurpool,07,20,Q2,51,7149,2172,0.80028,0.78749,0.81531,0.76151
D_blurpool_s1,D_blurpool,07,20,Q3,7,7254,1955,0.91719,0.96168,0.9483,0.97545
D_blurpool_s1,D_blurpool,07,20,Q4_clearest,0,7433,2033,0.97113,0.99533,0.99264,0.99803
D_blurpool_s1,D_blurpool,08,0,Q1_dimmest,261,9976,3245,0.53278,0.45094,0.56326,0.37596
D_blurpool_s1,D_blurpool,08,0,Q2,44,8461,2479,0.83071,0.82603,0.81802,0.83421
D_blurpool_s1,D_blurpool,08,0,Q3,3,6640,1970,0.92167,0.96718,0.95788,0.97665
D_blurpool_s1,D_blurpool,08,0,Q4_clearest,0,3312,891,0.97143,0.98879,0.98992,0.98765
D_blurpool_s1,D_blurpool,08,20,Q1_dimmest,241,9976,3245,0.5329,0.45248,0.59629,0.36456
D_blurpool_s1,D_blurpool,08,20,Q2,39,8461,2479,0.83058,0.82569,0.82484,0.82654
D_blurpool_s1,D_blurpool,08,20,Q3,3,6640,1970,0.92214,0.96953,0.963,0.97614
D_blurpool_s1,D_blurpool,08,20,Q4_clearest,0,3312,891,0.97128,0.98878,0.98991,0.98765
D_blurpool_s1,D_blurpool,09,0,Q1_dimmest,281,9368,3406,0.5313,0.48036,0.61092,0.39577
D_blurpool_s1,D_blurpool,09,0,Q2,57,7639,2383,0.83302,0.83489,0.81473,0.85606
D_blurpool_s1,D_blurpool,09,0,Q3,2,6249,1936,0.92832,0.97852,0.96712,0.99019
D_blurpool_s1,D_blurpool,09,0,Q4_clearest,1,3485,1001,0.96591,0.98227,0.99799,0.96703
D_blurpool_s1,D_blurpool,09,20,Q1_dimmest,262,9368,3406,0.53176,0.48137,0.64565,0.38373
D_blurpool_s1,D_blurpool,09,20,Q2,56,7639,2383,0.83401,0.83823,0.8258,0.85103
D_blurpool_s1,D_blurpool,09,20,Q3,2,6249,1936,0.92846,0.97903,0.96813,0.99019
D_blurpool_s1,D_blurpool,09,20,Q4_clearest,1,3485,1001,0.96591,0.98227,0.99799,0.96703
D_blurpool_s1,D_blurpool,10,0,Q1_dimmest,294,7560,3177,0.52492,0.45666,0.5286,0.40195
D_blurpool_s1,D_blurpool,10,0,Q2,59,6756,2369,0.79719,0.79424,0.76117,0.83031
D_blurpool_s1,D_blurpool,10,0,Q3,10,6741,2035,0.898,0.95725,0.92817,0.98821
D_blurpool_s1,D_blurpool,10,0,Q4_clearest,0,6099,1556,0.95744,0.99199,0.98411,1.0
D_blurpool_s1,D_blurpool,10,20,Q1_dimmest,269,7560,3177,0.52552,0.45422,0.55784,0.38307
D_blurpool_s1,D_blurpool,10,20,Q2,56,6756,2369,0.79587,0.79001,0.76979,0.81131
D_blurpool_s1,D_blurpool,10,20,Q3,9,6741,2035,0.89798,0.95719,0.93067,0.98526
D_blurpool_s1,D_blurpool,10,20,Q4_clearest,0,6099,1556,0.95774,0.99332,0.98672,1.0
D_blurpool_s1,D_blurpool,11,0,Q1_dimmest,305,6386,2930,0.47917,0.37856,0.46379,0.3198
D_blurpool_s1,D_blurpool,11,0,Q2,87,5601,2186,0.7639,0.70621,0.66961,0.74703
D_blurpool_s1,D_blurpool,11,0,Q3,15,6593,2129,0.85372,0.90048,0.8611,0.94364
D_blurpool_s1,D_blurpool,11,0,Q4_clearest,2,10959,3211,0.93508,0.97689,0.9638,0.99035
D_blurpool_s1,D_blurpool,11,20,Q1_dimmest,272,6386,2930,0.48083,0.37946,0.50079,0.30546
D_blurpool_s1,D_blurpool,11,20,Q2,83,5601,2186,0.76758,0.71458,0.69637,0.73376
D_blurpool_s1,D_blurpool,11,20,Q3,13,6593,2129,0.85515,0.90496,0.87053,0.94223
D_blurpool_s1,D_blurpool,11,20,Q4_clearest,2,10959,3211,0.93532,0.97751,0.965,0.99035
D_blurpool_s1,D_blurpool,12,0,Q1_dimmest,212,6741,2151,0.55644,0.54422,0.63766,0.47466
D_blurpool_s1,D_blurpool,12,0,Q2,86,7686,2661,0.79792,0.81392,0.8029,0.82525
D_blurpool_s1,D_blurpool,12,0,Q3,3,7976,2374,0.88584,0.94936,0.93105,0.96841
D_blurpool_s1,D_blurpool,12,0,Q4_clearest,0,6087,1526,0.95518,0.99611,0.9942,0.99803
D_blurpool_s1,D_blurpool,12,20,Q1_dimmest,201,6741,2151,0.55693,0.54697,0.671,0.46165
D_blurpool_s1,D_blurpool,12,20,Q2,80,7686,2661,0.79798,0.8128,0.81088,0.81473
D_blurpool_s1,D_blurpool,12,20,Q3,3,7976,2374,0.88514,0.94879,0.93229,0.96588
D_blurpool_s1,D_blurpool,12,20,Q4_clearest,0,6087,1526,0.95502,0.99546,0.9942,0.99672
D_blurpool_s1,D_blurpool,13,0,Q1_dimmest,320,8947,3161,0.54572,0.47265,0.54229,0.41885
D_blurpool_s1,D_blurpool,13,0,Q2,81,7970,2798,0.80125,0.78496,0.7505,0.82273
D_blurpool_s1,D_blurpool,13,0,Q3,7,7295,2120,0.9032,0.95616,0.93586,0.97736
D_blurpool_s1,D_blurpool,13,0,Q4_clearest,0,8047,2107,0.97369,0.99742,0.99486,1.0
D_blurpool_s1,D_blurpool,13,20,Q1_dimmest,282,8947,3161,0.5455,0.46871,0.57395,0.39608
D_blurpool_s1,D_blurpool,13,20,Q2,75,7970,2798,0.80015,0.78253,0.75949,0.80701
D_blurpool_s1,D_blurpool,13,20,Q3,6,7295,2120,0.90391,0.95736,0.94211,0.97311
D_blurpool_s1,D_blurpool,13,20,Q4_clearest,0,8047,2107,0.97387,0.99789,0.99579,1.0
D_blurpool_s1,D_blurpool,14,0,Q1_dimmest,193,4886,1623,0.53255,0.47577,0.45403,0.49969
D_blurpool_s1,D_blurpool,14,0,Q2,67,6453,2243,0.77115,0.75722,0.68724,0.84307
D_blurpool_s1,D_blurpool,14,0,Q3,4,8104,2470,0.87262,0.93706,0.88959,0.98988
D_blurpool_s1,D_blurpool,14,0,Q4_clearest,0,7234,2022,0.94558,0.98934,0.9789,1.0
D_blurpool_s1,D_blurpool,14,20,Q1_dimmest,172,4886,1623,0.53688,0.48827,0.49953,0.47751
D_blurpool_s1,D_blurpool,14,20,Q2,63,6453,2243,0.77059,0.75654,0.69776,0.82613
D_blurpool_s1,D_blurpool,14,20,Q3,4,8104,2470,0.87357,0.9408,0.89735,0.98866
D_blurpool_s1,D_blurpool,14,20,Q4_clearest,0,7234,2022,0.94558,0.98934,0.9789,1.0
D_blurpool_s1,D_blurpool,15,0,Q1_dimmest,155,4357,1638,0.52647,0.49323,0.47826,0.50916
D_blurpool_s1,D_blurpool,15,0,Q2,37,5141,1751,0.74191,0.75063,0.65986,0.87036
D_blurpool_s1,D_blurpool,15,0,Q3,0,6066,1760,0.83439,0.91286,0.84539,0.99205
D_blurpool_s1,D_blurpool,15,0,Q4_clearest,0,8050,2502,0.92853,0.97796,0.95724,0.9996
D_blurpool_s1,D_blurpool,15,20,Q1_dimmest,148,4357,1638,0.53132,0.50467,0.51007,0.49939
D_blurpool_s1,D_blurpool,15,20,Q2,37,5141,1751,0.74672,0.76456,0.6824,0.86922
D_blurpool_s1,D_blurpool,15,20,Q3,0,6066,1760,0.83718,0.91989,0.85752,0.99205
D_blurpool_s1,D_blurpool,15,20,Q4_clearest,0,8050,2502,0.92907,0.9795,0.9602,0.9996
D_blurpool_s1,D_blurpool,16,0,Q1_dimmest,263,6445,1959,0.58089,0.59704,0.70528,0.51761
D_blurpool_s1,D_blurpool,16,0,Q2,63,6977,2256,0.81919,0.86379,0.86499,0.86259
D_blurpool_s1,D_blurpool,16,0,Q3,5,7630,2131,0.88039,0.95192,0.91653,0.99015
D_blurpool_s1,D_blurpool,16,0,Q4_clearest,2,8739,2466,0.92915,0.9787,0.9609,0.99716
D_blurpool_s1,D_blurpool,16,20,Q1_dimmest,245,6445,1959,0.5779,0.59537,0.73515,0.50026
D_blurpool_s1,D_blurpool,16,20,Q2,62,6977,2256,0.82221,0.87306,0.89281,0.85417
D_blurpool_s1,D_blurpool,16,20,Q3,5,7630,2131,0.88201,0.95706,0.92694,0.98921
D_blurpool_s1,D_blurpool,16,20,Q4_clearest,2,8739,2466,0.93009,0.98126,0.96586,0.99716
D_blurpool_s1,D_blurpool,17,0,Q1_dimmest,242,7862,2585,0.55165,0.55656,0.69131,0.46576
D_blurpool_s1,D_blurpool,17,0,Q2,59,7104,2140,0.8141,0.8426,0.84503,0.84019
D_blurpool_s1,D_blurpool,17,0,Q3,8,7222,1826,0.89598,0.96439,0.95106,0.97809
D_blurpool_s1,D_blurpool,17,0,Q4_clearest,1,5664,1433,0.92433,0.98278,0.9741,0.99163
D_blurpool_s1,D_blurpool,17,20,Q1_dimmest,221,7862,2585,0.55089,0.55682,0.74295,0.44526
D_blurpool_s1,D_blurpool,17,20,Q2,58,7104,2140,0.81683,0.85237,0.87197,0.83364
D_blurpool_s1,D_blurpool,17,20,Q3,7,7222,1826,0.89669,0.9671,0.9574,0.977
D_blurpool_s1,D_blurpool,17,20,Q4_clearest,1,5664,1433,0.92578,0.98617,0.98078,0.99163
D_blurpool_s1,D_blurpool,18,0,Q1_dimmest,202,4966,1759,0.60438,0.6023,0.66183,0.55259
D_blurpool_s1,D_blurpool,18,0,Q2,48,6044,1968,0.80102,0.85583,0.84172,0.87043
D_blurpool_s1,D_blurpool,18,0,Q3,8,7429,2081,0.84343,0.95372,0.92427,0.9851
D_blurpool_s1,D_blurpool,18,0,Q4_clearest,1,7705,1851,0.89161,0.98561,0.9742,0.9973
D_blurpool_s1,D_blurpool,18,20,Q1_dimmest,196,4966,1759,0.60467,0.60401,0.68328,0.54122
D_blurpool_s1,D_blurpool,18,20,Q2,46,6044,1968,0.80136,0.85847,0.85318,0.86382
D_blurpool_s1,D_blurpool,18,20,Q3,8,7429,2081,0.84382,0.95585,0.92914,0.98414
D_blurpool_s1,D_blurpool,18,20,Q4_clearest,1,7705,1851,0.89259,0.98923,0.98129,0.9973
D_blurpool_s1,D_blurpool,19,0,Q1_dimmest,139,3731,1722,0.61364,0.63875,0.67275,0.60801
D_blurpool_s1,D_blurpool,19,0,Q2,42,6957,2067,0.76599,0.82561,0.75553,0.91001
D_blurpool_s1,D_blurpool,19,0,Q3,7,8771,2610,0.87519,0.96,0.9297,0.99234
D_blurpool_s1,D_blurpool,19,0,Q4_clearest,1,7909,2077,0.95859,0.99272,0.9898,0.99567
D_blurpool_s1,D_blurpool,19,20,Q1_dimmest,129,3731,1722,0.61706,0.64751,0.70986,0.59524
D_blurpool_s1,D_blurpool,19,20,Q2,41,6957,2067,0.7709,0.84223,0.79005,0.90179
D_blurpool_s1,D_blurpool,19,20,Q3,4,8771,2610,0.87654,0.96437,0.94349,0.98621
D_blurpool_s1,D_blurpool,19,20,Q4_clearest,1,7909,2077,0.95877,0.99345,0.99124,0.99567
D_blurpool_s1,D_blurpool,20,0,Q1_dimmest,198,5411,1924,0.59932,0.60621,0.58376,0.63046
D_blurpool_s1,D_blurpool,20,0,Q2,47,7210,2225,0.77559,0.83591,0.77452,0.90787
D_blurpool_s1,D_blurpool,20,0,Q3,9,6951,2027,0.85087,0.94155,0.90243,0.98421
D_blurpool_s1,D_blurpool,20,0,Q4_clearest,2,4693,1197,0.93519,0.98419,0.97282,0.99582
D_blurpool_s1,D_blurpool,20,20,Q1_dimmest,191,5411,1924,0.6055,0.62234,0.6215,0.62318
D_blurpool_s1,D_blurpool,20,20,Q2,47,7210,2225,0.77993,0.84831,0.79958,0.90337
D_blurpool_s1,D_blurpool,20,20,Q3,9,6951,2027,0.85304,0.94863,0.91638,0.98323
D_blurpool_s1,D_blurpool,20,20,Q4_clearest,2,4693,1197,0.93519,0.98419,0.97282,0.99582
A_dice_s2,A_dice,01,0,Q1_dimmest,225,4597,1791,0.5382,0.52069,0.51393,0.52764
A_dice_s2,A_dice,01,0,Q2,80,6946,2500,0.77031,0.80824,0.75709,0.8668
A_dice_s2,A_dice,01,0,Q3,17,8473,2538,0.86526,0.94808,0.93071,0.96612
A_dice_s2,A_dice,01,0,Q4_clearest,1,9424,2483,0.92703,0.9858,0.9766,0.99517
A_dice_s2,A_dice,01,20,Q1_dimmest,209,4597,1791,0.53954,0.52695,0.53846,0.51591
A_dice_s2,A_dice,01,20,Q2,79,6946,2500,0.77146,0.81223,0.77109,0.858
A_dice_s2,A_dice,01,20,Q3,17,8473,2538,0.86578,0.95011,0.93537,0.96533
A_dice_s2,A_dice,01,20,Q4_clearest,1,9424,2483,0.92717,0.9864,0.97779,0.99517
A_dice_s2,A_dice,02,0,Q1_dimmest,243,5691,1790,0.48533,0.46864,0.45996,0.47765
A_dice_s2,A_dice,02,0,Q2,67,6606,1861,0.78162,0.76763,0.70382,0.84417
A_dice_s2,A_dice,02,0,Q3,5,8662,2260,0.90115,0.94763,0.91227,0.98584
A_dice_s2,A_dice,02,0,Q4_clearest,0,12831,3378,0.96438,0.99349,0.98707,1.0
A_dice_s2,A_dice,02,20,Q1_dimmest,229,5691,1790,0.48491,0.46817,0.48304,0.45419
A_dice_s2,A_dice,02,20,Q2,64,6606,1861,0.78192,0.76925,0.71744,0.82912
A_dice_s2,A_dice,02,20,Q3,5,8662,2260,0.90163,0.94932,0.9158,0.9854
A_dice_s2,A_dice,02,20,Q4_clearest,0,12831,3378,0.96445,0.99377,0.98762,1.0
A_dice_s2,A_dice,03,0,Q1_dimmest,300,10358,3377,0.47959,0.48638,0.55392,0.43352
A_dice_s2,A_dice,03,0,Q2,60,9353,2708,0.81097,0.83203,0.81371,0.85118
A_dice_s2,A_dice,03,0,Q3,8,8095,2089,0.931,0.9673,0.96812,0.96649
A_dice_s2,A_dice,03,0,Q4_clearest,0,5087,1047,0.98929,0.9982,0.99735,0.99904
A_dice_s2,A_dice,03,20,Q1_dimmest,276,10358,3377,0.47772,0.48408,0.58393,0.41338
A_dice_s2,A_dice,03,20,Q2,53,9353,2708,0.81278,0.83828,0.8332,0.84343
A_dice_s2,A_dice,03,20,Q3,7,8095,2089,0.93175,0.96954,0.97309,0.96601
A_dice_s2,A_dice,03,20,Q4_clearest,0,5087,1047,0.98929,0.9982,0.99735,0.99904
A_dice_s2,A_dice,04,0,Q1_dimmest,249,7750,3035,0.47658,0.43816,0.56176,0.35914
